architecture,candidate_id,seed_pass_fraction,mean_distance,rough_hurst,leverage_rank,zumbach_rank,excess_kurtosis,mean_log_variance_acf,max_abs_return_acf,p_cap_exceedance_fraction,cluster_loading,feedback_curvature,feedback_shift,spike_curvature,orthogonal_curvature,echo_loading,cap_level,cap_sharpness,strong_zumbach_fraction
mid_10_500_pm05,26,0.3333333333333333,6.177245230049986e-05,0.10172705699095007,-0.005752116253437036,0.05330882758989241,3.973052790686912,0.36507618376141676,0.08254776980154592,0.0,0.3529000889044255,0.07074623491872312,2.099807661399245,0.14040114845886256,0.0,0.0,6.237912213429809,7.713772416114807,1.0
mid_10_500_pm05,27,0.0,0.02198681674057305,0.057247383779137406,-0.011303360720177777,0.007007441043283589,9.189841588629298,0.22124085380588723,0.08809312356399314,0.0008267195767195767,0.4366744271479547,0.10286204412047653,3.0920550585724413,0.18054697765338257,0.0,0.0,5.057209962978959,9.295363120734692,0.3333333333333333
mid_10_500_pm05,28,0.0,0.0009106150915955693,0.07739482751665086,-0.004523509993742976,0.01752162397083818,8.806508803452633,0.27218577048972015,0.09036850373310422,0.000462962962962963,0.4799617368262261,0.0838775304560866,3.360284521616995,0.2240598857465729,0.0,0.0,5.415469408035278,8.346538476645947,0.3333333333333333
mid_10_500_pm05,29,0.3333333333333333,7.423282885801894e-05,0.09384031564107898,-0.004614564014929709,0.0326077878798885,4.206210420327806,0.42331712195458526,0.08430351896246292,0.0,0.3976201339624822,0.1218823004555795,1.0524882770143449,0.08230221233481008,0.0,0.0,6.344217982143164,6.646783709526062,0.3333333333333333
mid_10_500_pm05,30,0.3333333333333333,0.00026209212619686346,0.12363096054260474,-0.000613301904073975,0.05980796068657823,8.091026640396931,0.23881007515324715,0.08559749777685048,6.613756613756614e-05,0.3104512343648821,0.06246625680223322,2.6724608205258846,0.32399410437302717,0.0,0.0,6.973602756857872,7.1611305847764015,1.0
mid_10_500_pm05,31,0.0,0.025483357889870092,0.056698889006575694,-0.006286870937579014,-0.007962338556774267,10.057193923367057,0.30380444396991596,0.09144904835328517,7.440476190476191e-05,0.5781108401715755,0.17384307729934723,1.6799123381264507,0.06648641359715304,0.0,0.0,5.794869940727949,9.82853664457798,0.0
mid_10_500_pm05,32,0.0,0.35668222323233945,0.2135941195759908,0.00804308715211346,0.044681207209610524,4.541400921753245,0.6259346383420885,0.08964025198234889,0.0,0.5698934670072049,0.08467658995828563,0.7585364035330713,0.11644941567099838,0.0,0.0,6.435356888920069,9.361572716385126,1.0
mid_10_500_pm05,33,0.0,0.16415979614983922,0.03421976682864688,-0.024206002582736114,-0.007042222891510747,11.031917302350154,0.10653345188959619,0.08335468121012812,0.003298611111111111,0.30768245821818707,0.1282446173629869,3.401286203600466,0.15887411982734487,0.0,0.0,5.364030115306377,7.631670441478491,0.0
mid_10_500_pm05,34,0.0,0.0002878888813247474,0.14374640331785002,-0.005227648594612384,0.02461818531733996,2.6030439365365687,0.5653097338404273,0.0820024156940326,0.0,0.4003841953817755,0.05936718613588573,1.7807094980962574,0.050156532798565946,0.0,0.0,5.984645802527666,6.176168669015169,0.3333333333333333
mid_10_500_pm05,35,0.0,0.002667974292883204,0.0674069084405734,-0.004278509160562647,0.008334575397500677,15.488494957465775,0.1664029570828067,0.08989448630249837,0.003050595238095238,0.48817197531461715,0.17220238512076844,2.437901396304369,0.4329951256321523,0.0,0.0,6.805955894291401,8.81341953203082,0.3333333333333333
mid_10_500_pm05,36,0.0,0.0003786573810708891,0.12314408508696044,0.0018285435737764144,0.04599682769881434,7.636825654641733,0.3151519561635831,0.08860592778174921,6.613756613756614e-05,0.4448992277029902,0.05010267835660603,3.8081913310103115,0.2850936259602627,0.0,0.0,6.666661964729428,9.762055825442076,0.6666666666666666
mid_10_500_pm05,37,0.0,0.01567525584476309,0.05916149471920578,-0.013088103534359512,0.011131808458370534,4.980134881511057,0.31078668720874725,0.08435790745394006,0.0,0.3556389071047306,0.14524356404571664,1.1653395874425767,0.05514363699227087,0.0,0.0,5.597301764413714,7.242969024926424,0.3333333333333333
mid_10_500_pm05,38,0.3333333333333333,3.597753583785317e-05,0.09178854367950627,-0.007574412172422311,0.05650177354146294,6.6258384182177865,0.2031887930864299,0.0838375797836005,0.00021494708994708995,0.2644111696165055,0.07292923065459889,2.8431940154172475,0.2599048807654305,0.0,0.0,5.225714208558202,6.697745528072119,0.6666666666666666
mid_10_500_pm05,39,0.0,0.001350131842621005,0.07424703730832521,-0.004973237491331046,0.0040601272146816815,7.536110069922203,0.35844813680925713,0.09112373138359449,0.0,0.5251467197202146,0.11024969863404252,2.1859025340527296,0.09736859357995017,0.0,0.0,6.045089213177562,8.311436865478754,0.3333333333333333
mid_10_500_pm05,40,0.0,0.0008139557127239432,0.10443360972701325,-0.001490949136306767,0.005830630069535211,5.827860872191966,0.47402017749556613,0.09157507884287942,0.0,0.5503806839697063,0.06659724633037249,2.9842688280157743,0.0684744672765303,0.0,0.0,5.441953495144844,8.505216419696808,0.0
mid_10_500_pm05,41,0.0,0.009145956411013019,0.06222189704753941,-0.010019675516975864,0.024152785695053705,10.916901897656489,0.13590083718085305,0.0854174795367641,0.000744047619047619,0.2834886595141143,0.16305914330252322,1.9916633469983933,0.3175106757014036,0.0,0.0,6.263202797621489,6.486099116504192,0.3333333333333333
mid_10_500_pm05,42,0.0,0.09191499858302092,0.04328568289290067,-0.021151817032801754,-0.009291288079815607,7.715082165066967,0.1969796132948842,0.08627724602295751,0.0,0.38082599528133865,0.08859114115020862,3.6701031402684743,0.08538943801576518,0.0,0.0,6.883818536996841,7.940867975354195,0.0
mid_10_500_pm05,43,0.0,0.00040391629039352865,0.11288024453373391,0.0024905591935921916,0.0460032713066793,6.756119192058626,0.3533086784534336,0.08795782719648226,3.306878306878307e-05,0.4639381027314812,0.11539692965254351,1.3630563478916882,0.2168932772387784,0.0,0.0,5.812552567571402,9.054589845240116,0.6666666666666666
mid_10_500_pm05,44,0.0,0.0006300702764636731,0.15476970269206555,0.005805031707211546,0.052652084508858665,5.43231292425056,0.4700376930328329,0.08779758906601376,8.267195767195768e-06,0.5080585416406393,0.07476610800003117,1.5846453717909752,0.18871072648127643,0.0,0.0,5.706940298900008,8.12041936069727,1.0
mid_10_500_pm05,45,0.0,0.004594045222868049,0.06481729561772091,-0.010508273319503292,0.013010880728872303,6.927147455968599,0.27852740391822994,0.08723910512208866,0.0,0.42368752048350866,0.09733118000028702,2.5775533149018885,0.1342444957754025,0.0,0.0,6.5262540224939585,6.890486553311348,0.3333333333333333
mid_10_500_pm05,46,0.0,0.0018510299852562712,0.1613452178868488,0.005359418778580175,0.06224252978765362,11.794683689013207,0.2573743176921297,0.08994228510350849,0.00019841269841269844,0.327610560040921,0.057358071941507424,0.9576500941999255,0.39307336305960044,0.0,0.0,6.154666533693671,7.434977166354656,1.0
mid_10_500_pm05,47,0.0,0.10943434811803436,0.04082834638843747,-0.01346114276479217,-0.016819197124732826,12.548964516975003,0.2103457734355936,0.08944456324385465,0.005720899470899471,0.5932407475542276,0.14017914964606387,3.264998561888933,0.04003923878772958,0.0,0.0,5.085367599502206,9.572258532047272,0.0
mid_10_500_pm05,48,0.0,0.04654298887809316,0.17914150848510946,0.008952645873328694,0.050671355275786846,6.494464406711498,0.4886515789842227,0.09090246162635297,8.267195767195768e-06,0.5794257790781557,0.0543012865470541,2.0829296871088445,0.22768436872323522,0.0,0.0,6.858695374801755,6.852135453373194,1.0
mid_10_500_pm05,49,0.0,0.19758363782224517,0.030659553793592417,-0.026122255694964135,-0.014442682250522748,10.27957111046863,0.10968762066537875,0.08269654477030557,0.0006365740740740741,0.32003610632382334,0.13401193513751997,3.153231783397495,0.0950759185205374,0.0,0.0,5.912382764741778,8.152354028075933,0.0
mid_10_500_pm05,50,0.0,0.0005667514588617055,0.1452145171636483,0.004534740259204049,0.062048333430386765,7.623915488463671,0.32054998923914474,0.08663038951716567,0.00019014550264550266,0.4099179873242974,0.07899364840066485,1.4744646829552948,0.29609277379272014,0.0,0.0,5.283954979851842,9.670607138425112,1.0
mid_10_500_pm05,51,0.0,0.08553369362731815,0.044374328621263726,-0.015650188591594363,-0.01523513321490421,9.828167083166282,0.22368479921800452,0.08922855377352341,4.1335978835978834e-05,0.500524101825431,0.1017867183394705,3.7045198038220404,0.06258913508113428,0.0,0.0,6.480283347889781,7.3380398862063885,0.0
mid_10_500_pm05,52,0.0,0.011562062726430705,0.061807309644595486,-0.013013321369613839,-0.00794342046634609,6.5824455429408095,0.32168271404325327,0.08903827366718965,0.0,0.4571674050763249,0.09177433667304771,2.7478252838365735,0.052220226074344726,0.0,0.0,6.117349777370691,6.272027742117643,0.0
mid_10_500_pm05,53,0.0,0.00038089248083894106,0.11837319474302117,0.0014650201499222535,0.03380361016987823,16.112877860516587,0.21028415832427239,0.09235848779188027,0.0037781084656084655,0.3652566481847316,0.11832513419088043,1.677825747989118,0.483045322563469,0.0,0.0,5.1729773208498955,8.720805931836367,0.6666666666666666
mid_10_500_pm05,54,0.0,0.01995494432193072,0.057452880012824725,-0.02133050146667534,0.025911781563605737,4.278387171507394,0.23092927396554067,0.08122293524275709,0.0,0.2766778671182692,0.06430255351079206,3.2975023695267733,0.1048188930257863,0.0,0.0,5.552376825362444,9.203780677169561,0.3333333333333333
mid_10_500_pm05,55,0.0,0.00044621608513163165,0.09468163007771224,0.0021694025817826142,0.02752814547589955,7.414183096060341,0.3914131967397707,0.09044717317714414,0.0,0.5347659823950379,0.1589870145134442,1.0677490223199129,0.1502378764813868,0.0,0.0,6.7467354610562325,7.785398039966822,0.3333333333333333
mid_10_500_pm05,56,0.0,0.0007324003017784465,0.11617915342639006,0.00368997809064346,0.027011822952745835,12.8330464206387,0.2722554972817978,0.09188606085637911,0.0019179894179894182,0.5162477509584278,0.06904248189784981,3.574127013515681,0.40428554624632146,0.0,0.0,5.771532302722335,7.030766844749451,0.6666666666666666
mid_10_500_pm05,57,0.0,0.001007079588454317,0.07776550642373632,-0.012125687380648606,0.042102309595617775,2.1443385769160437,0.3846174873026718,0.07695889797625083,0.0,0.2520061654038727,0.10539891141939077,0.8539819231256842,0.045902175051790776,0.0,0.0,6.967799866572022,9.97957556694746,0.6666666666666666
mid_10_500_pm05,58,0.3333333333333333,0.00015555884626091232,0.12346768898085698,-0.002687142761362692,0.06857012427082727,3.786786867400767,0.37778652330368195,0.0820876138499285,0.0,0.3466945864725858,0.05293549745726968,2.474583799485117,0.1669844436103189,0.0,0.0,6.339372148737311,8.462542667984962,1.0
mid_10_500_pm05,59,0.0,0.047634692054083196,0.05085779140437876,-0.011972006858485928,0.0037193782940774657,8.698621517447487,0.22479073030649446,0.08710096602651511,0.00020667989417989417,0.4324541261419654,0.15189210785215196,1.894686471298337,0.12981926859238682,0.0,0.0,5.393120327964425,6.544129528105259,0.3333333333333333
mid_10_500_pm05,60,0.0,0.23726178202258566,0.20371404460458567,0.0032567943267453893,0.03796806295321703,3.053752861181733,0.6370858151293843,0.08444160074395153,0.0,0.4766615182626992,0.06150013658006764,1.25927547654137,0.07611976654738377,0.0,0.0,5.001387789845467,7.595310606062412,1.0
mid_10_500_pm05,61,0.0,0.2145828837772424,0.029241975143084922,-0.026370636807444354,-0.017653575859497832,12.588305131878462,0.08678716810927657,0.08302368528882749,0.04196428571428571,0.3894691584631801,0.17657170146895473,3.9793187217786903,0.207172933955676,0.0,0.0,6.195685159415007,9.395559683442116,0.0
mid_10_500_pm05,62,0.0,0.016507494070046584,0.05871290970193862,-0.020401092076599386,0.017374625584895106,3.935650615862464,0.27448090267637565,0.08165427525975782,0.0,0.2962120124604553,0.0817587974256797,2.3015901726670562,0.07200850788207067,0.0,0.0,6.575084716081619,8.913805179297924,0.3333333333333333
mid_10_500_pm05,63,0.0,0.0017009258372770871,0.07610331596021554,-0.001584787722760948,0.0093460071869315,13.561464049645826,0.22833316379421056,0.09250252231718425,0.003778108465608466,0.5590238680131734,0.1250415363552522,2.8813880160450935,0.3507821660897857,0.0,0.0,5.630773540586233,6.0812073945999146,0.3333333333333333
slow_5_250_pm05,0,0.0,0.0006273257990181488,0.10773883165895899,0.002582539979568043,0.020133415418551834,6.620445079863735,0.4377400384537111,0.09126665385525416,0.0,0.5617217980790883,0.06091085706892557,3.6096060039475555,0.14691973020075133,0.0,0.0,6.0213210470974445,6.610366810113192,0.3333333333333333
slow_5_250_pm05,1,0.0,0.08144858943894477,0.044562487301374736,-0.01626899601071087,0.01576818865111122,6.542039659732315,0.1903247653888698,0.08276254752331842,5.7870370370370366e-05,0.3044042682275176,0.1678397289298154,1.3792040108703076,0.10764987002755068,0.0,0.0,5.215695656836033,8.380460690706968,0.3333333333333333
slow_5_250_pm05,2,0.0,0.001954958765773125,0.13082756829500256,0.004049291329491941,0.015958897030175,17.030903819204593,0.28201797901025244,0.1012904409557842,0.003430886243386243,0.3812765271868557,0.08601246111365926,3.0579395294189453,0.4688762135101204,0.0,0.0,5.586295608431101,9.928857538849115,0.3333333333333333
slow_5_250_pm05,3,0.0,0.016525425066694303,0.05960182920608901,-0.010903195987593808,-0.006156247655771073,7.270130153912391,0.31642566332036187,0.08936879394913406,0.0,0.4739547845907509,0.12625140445887456,1.9880977985449133,0.05429819683212119,0.0,0.0,6.641935788094997,7.066112246364355,0.0
slow_5_250_pm05,4,0.0,0.1469835879237663,0.19432635943510448,0.001846319807768293,0.035474165276704044,2.6119943545889774,0.6376083883631206,0.0824704279053391,0.0,0.4297222340013832,0.07399042465327417,0.9596110021695494,0.05971325527585426,0.0,0.0,6.7526338417083025,6.014754261821508,0.6666666666666666
slow_5_250_pm05,5,0.0,0.0016083260870340744,0.07090793666106765,-0.008095717724614327,0.01623954692778322,10.797422568176609,0.19304893644944135,0.0903771760164464,0.001281415343915344,0.33851643251255153,0.1086693592718623,3.1897098447196184,0.3086354562317898,0.0,0.0,5.948944328352809,8.995663616806269,0.3333333333333333
slow_5_250_pm05,6,0.0,0.0028858748783500364,0.14206313804156948,-0.005660002894422704,0.07793641300200115,1.5726333069202763,0.4871442266434494,0.07544241576900083,0.0,0.26017017518170177,0.05134244715815572,1.5701149377971886,0.09004206634989749,0.0,0.0,5.327372508123517,9.446526240557432,1.0
slow_5_250_pm05,7,0.0,0.0162056299854183,0.05945879482347449,-0.005703839226864947,0.005209134789659876,11.715683522979822,0.22641932713918367,0.09117007759714518,0.0005621693121693122,0.5189632458612323,0.14173484430130676,2.6396558784879742,0.24026498540649346,0.0,0.0,6.381045354530215,7.5602214224636555,0.3333333333333333
slow_5_250_pm05,8,0.0,0.003825590452975085,0.16408493022433615,0.010113391254454847,0.03158518972601739,10.510333162898617,0.400039780382307,0.09949609794039106,0.0008019179894179895,0.5429987514391541,0.0908949718560533,1.7832809483632444,0.3434580128320882,0.0,0.0,5.106034874916077,7.25593788921833,0.6666666666666666
slow_5_250_pm05,9,0.0,0.12050468124411602,0.03911551631980233,-0.025397448116331763,-0.0009558868292593208,6.014210081898497,0.16911506561209314,0.08220341143399426,0.0,0.2794193979818374,0.11247361782150526,2.363638641964644,0.07404461442143061,0.0,0.0,6.161735858768225,9.736816741526127,0.0
