seed,structural_scenario_id,variant,acceptance_rate,distance,max_abs_return_acf,mean_log_variance_acf,rough_hurst,leverage,leverage_rank,zumbach,zumbach_rank,excess_kurtosis,absolute_return_tail_ratio,hill_tail_index,hill_threshold_instability,taylor_gap,taylor_fraction,mean_volatility,q995_volatility,q_forward_mean_max_error,p_cap_exceedance_fraction,q_cap_exceedance_fraction
196613,0,M2,0.0,0.1896412316034954,0.08135257128550127,0.20056171358602826,0.041134169786716614,-0.009049384133954261,-0.0021249233852549186,0.029028727329162143,0.02362810155510021,7.8021080013502075,3.6456036955485107,3.1325211064310587,0.5923778238356874,0.019089096052261542,0.7657226562499999,0.16115728911495122,0.5527615060114337,1.929879867024198e-17,0.002699497767857143,0.0029149615575396826
196613,0,M3,0.0,0.188383054083047,0.0813602109759452,0.20103814235397288,0.04139668470224607,-0.008982536044923845,-0.0021382050496726213,0.028682819623710727,0.023175703042836983,7.811034044975808,3.645754481235419,3.1289334405174203,0.5897875374142337,0.019143379025250026,0.765234375,0.16108421444514986,0.5532116327316934,1.951563910473908e-17,0.002708798363095238,0.0029420882936507936
196613,0,M2+O,0.0,0.15505783703654075,0.08310894433195876,0.21609406945073145,0.047373884392814467,-0.007850089740298955,-0.001911449727711827,0.018393442560770815,0.01677040245224214,8.121127782549035,3.666229534291525,3.112168969492761,0.5945788780785348,0.022403611576909805,0.787890625,0.15965772569839057,0.5575492618559745,1.8865117801247777e-17,0.0027863033234126985,0.0030242435515873017
196613,0,M4,0.0,0.1535788640042559,0.08316727708178952,0.21656940686518916,0.04757030838586429,-0.0077997879244085,-0.0019259177557635415,0.01793339058624878,0.016369327649145175,8.129648304938492,3.6665223970286362,3.110381046477222,0.5921105200894359,0.02245270998423579,0.7896484375,0.15958712574006909,0.5576509981005284,1.929879867024198e-17,0.0028056795634920635,0.0030436197916666667
196613,1,M2,0.0,0.21440277622902837,0.08092719950297375,0.18198871693460805,0.03660658486235665,-0.01023604286452868,-0.0030623422982521426,0.050894459765534514,0.03696325919168354,9.005763173708647,3.719300197935958,3.010263297784037,0.544280881881487,0.018905862199194764,0.75615234375,0.15815310979523184,0.5639533437412891,1.951563910473908e-17,0.0035559275793650793,0.0038705977182539684
196613,1,M3,0.0,0.21246063086464753,0.08092674950093581,0.1824586404511743,0.036846952069591335,-0.01017424098986651,-0.0030815611854344686,0.05033712140338538,0.03644950130907919,9.026747427717305,3.7223077690351305,3.0030723293782744,0.5399572768745918,0.01894045246031536,0.75654296875,0.15807577753523452,0.5642098748447659,1.973247953923618e-17,0.0035861545138888887,0.003908575148809525
196613,1,M2+O,0.0,0.17718181005477845,0.08243790670526444,0.19828450875793113,0.042452035601482356,-0.008912117425689262,-0.002756147429808059,0.03995490416819842,0.027788644086944574,9.303076530239117,3.7372691926011083,2.998814264629649,0.5471171704545678,0.022183730284666005,0.7808593749999999,0.1568392770982424,0.5674780713667672,1.9081958235744878e-17,0.0036473834325396826,0.003968253968253968
196613,1,M4,0.0,0.1753450815774354,0.08245999163116252,0.1987587061283328,0.04263564168129161,-0.008865177102497106,-0.0027658343943630314,0.03922583505465435,0.02726793625857424,9.324296685891806,3.7421998401612986,2.990761763030357,0.5389216819607991,0.022200026740617437,0.78115234375,0.1567649361242074,0.5680070534977062,2.0166160408230382e-17,0.0036706349206349206,0.0040062313988095235
196613,2,M2,0.0,0.20643260235629352,0.08057010868265986,0.18728757324011772,0.037685867688434196,-0.010472191556755037,-0.0036638352140656834,0.04136266435249045,0.028498864776140866,8.870132313476265,3.7142571943848015,3.021744018629338,0.5477071839019623,0.01967042982934798,0.76435546875,0.158428127046928,0.5614005221224807,2.0383000842727483e-17,0.0034381200396825396,0.0037458147321428573
196613,2,M3,0.0,0.20467172196383399,0.08055444341387197,0.18773382550935225,0.03792656212860391,-0.010404533995975792,-0.0036696609354537647,0.040870218713593566,0.02803071176077986,8.881492242861068,3.7098780234028723,3.0218275139247512,0.5512406313264819,0.019712674296118317,0.7658203125,0.15834874054551837,0.5615772066502278,1.9081958235744878e-17,0.0034760974702380955,0.003779141865079365
196613,2,M2+O,0.0,0.17111790642965558,0.08234265589236608,0.20315677602844634,0.04346040899556798,-0.009282725588667478,-0.0032390003948696467,0.03223805230758131,0.01979975866975188,9.148930273243723,3.725517942523944,3.0082448665043087,0.5430835010100681,0.02301776688388002,0.78759765625,0.1570830251597483,0.5651798162360604,1.951563910473908e-17,0.003535001240079365,0.0038372705853174606
196613,2,M4,0.0,0.16936770563172154,0.08242210201491293,0.203610649992718,0.04364325658677134,-0.009226309823605755,-0.0032524215194560395,0.03156516046794954,0.019406638907850916,9.159237884203083,3.723862788637162,3.008291582283634,0.54280426683725,0.023037349012054526,0.7881835937499999,0.15700774958281233,0.5653312083022208,2.0383000842727483e-17,0.003576078869047619,0.0038667224702380954
196613,3,M2,0.0,0.18020790965666375,0.08095040639326538,0.20690082496234938,0.042975125367037854,-0.00925088338761931,-0.0026351395660262453,0.016933739469904792,0.01586042871725016,7.555325191347887,3.6266283014119205,3.14883641505093,0.5816834152588608,0.019113265834002833,0.7642578125,0.16202283703212347,0.5498305300598028,1.929879867024198e-17,0.00240265376984127,0.00260804191468254
196613,3,M3,0.0,0.17931364549818415,0.08103094594077548,0.2073803695880577,0.04324452299210041,-0.00918506727442812,-0.0026406576701531958,0.016668404381763972,0.015444074909614131,7.563131926900192,3.628370297048289,3.1459921010064242,0.5728173559439796,0.019188650203270863,0.76640625,0.16194905619748529,0.5499649146590555,1.929879867024198e-17,0.0024220300099206346,0.002627418154761905
196613,3,M2+O,0.0,0.1467841692615499,0.08284455005742217,0.22212036062879958,0.04930547095967628,-0.00817710299969893,-0.0024376032371504447,0.007209875619483404,0.009578767416704758,7.872897890281969,3.6468707638068247,3.1440954921811493,0.5992525539905662,0.02247926455449619,0.78896484375,0.1604626938685838,0.5536511442654377,1.8865117801247777e-17,0.002515035962301587,0.002716548859126984
196613,3,M4,0.0,0.1455744873929634,0.08299041395304392,0.22259862084048626,0.049504454234895884,-0.008127304778620725,-0.002427735578128341,0.006844888273002979,0.00923815321230932,7.880082126828805,3.647742732194687,3.132589155788478,0.58570522827351,0.022545569306028267,0.7908203125,0.16039074207250908,0.5538737944828516,1.929879867024198e-17,0.0025328621031746033,0.0027413504464285712
221251,0,M2,0.0,0.14709505539993398,0.08117276328111792,0.22182678984171017,0.04719531308264552,-0.011233257183278675,-0.00981696557993637,0.024675934071945543,0.0024338881802343105,8.232176986385404,3.611904528543995,3.079534742486768,0.5147334259674683,0.024159686085191267,0.79267578125,0.15966034146619107,0.5459260044430727,1.929879867024198e-17,0.0026157924107142855,0.0028490823412698416
221251,0,M3,0.0,0.14621852218083692,0.0811815538814583,0.22203559521254068,0.04744620619293208,-0.011202974068400998,-0.009770904145949916,0.024344331417339785,0.002097426641965689,8.24586308396918,3.6136185261865568,3.0794824211963756,0.5136200353224111,0.024191116905382417,0.7939453125,0.15961636065977255,0.5458221405399238,1.929879867024198e-17,0.0026452442956349203,0.0028839595734126986
221251,0,M2+O,0.0,0.11248089392570707,0.08081205482915393,0.24084338539509687,0.05533533186818054,-0.009688241481529287,-0.008290491275384747,0.029080552670857254,0.008948874746588639,8.372706345849151,3.627540618871085,3.0911999562970722,0.5299797113223716,0.028114134255567653,0.81787109375,0.15808548624932228,0.5518870341289659,1.973247953923618e-17,0.002734375,0.002987816220238095
221251,0,M4,0.0,0.1112068254545539,0.08080640241624065,0.24103166040861518,0.055522847717979856,-0.009673154689059046,-0.008268434883824026,0.028681280581275927,0.008544899997175733,8.383984867818508,3.625341368526756,3.0914542911611056,0.532255689550807,0.028116623190764294,0.81845703125,0.15804768704939076,0.5520112149533656,1.9081958235744878e-17,0.002761501736111111,0.0030242435515873017
221251,1,M2,0.0,0.1753465320194134,0.07997332188820103,0.20088562082901512,0.041525240893117425,-0.012063609903681275,-0.009893121953513282,0.04153198901390745,0.014913129738621538,8.958885586961976,3.687340615155801,3.0470147143634883,0.5792275925049926,0.022899907664101618,0.78828125,0.15650019943763271,0.5535000307383614,2.0383000842727483e-17,0.003427269345238095,0.0037721664186507937
221251,1,M3,0.0,0.1738312906141905,0.07993525830420956,0.20107215291561695,0.04176078819543267,-0.012015515116244832,-0.009827281019572599,0.04110177568755635,0.014421609137205683,8.973267730292797,3.6862854931956974,3.0444874512665487,0.5747603325466942,0.022913824717728477,0.79052734375,0.1564532478562966,0.5535394714886199,1.929879867024198e-17,0.003463696676587302,0.0038093687996031745
221251,1,M2+O,0.0,0.13763546023276174,0.08032278927813721,0.2206034097820675,0.049045327225410246,-0.01055796542263328,-0.00834067387355902,0.04234086048582375,0.02124664880537202,9.073299766110178,3.6940877062101745,3.043722427746971,0.5746921277869212,0.026567961298801852,0.8112304687499999,0.15512665615086996,0.5586396276075332,1.973247953923618e-17,0.003590029761904762,0.003910900297619048
221251,1,M4,0.0,0.13577270951421355,0.08027994060570355,0.22076440903612293,0.04921733331094282,-0.010526371350302023,-0.008295033479540985,0.04178578768953526,0.020580981290938584,9.088396596255473,3.691820471689553,3.045512277838493,0.5758598335387136,0.026570088492867988,0.81337890625,0.1550867981001861,0.5583976295604278,1.9949319973733282e-17,0.0036194816468253965,0.003957403273809524
221251,2,M2,0.0,0.16313252793307215,0.07993276047199398,0.20375261736403605,0.04341288656705282,-0.01366553364415191,-0.011020546772781328,0.03658242942400804,0.008587910717205037,8.873057112099765,3.672811245929924,3.047252296076268,0.571926699588011,0.02301907158004017,0.79169921875,0.15685376366601522,0.5517994776974199,1.973247953923618e-17,0.003324962797619048,0.0036605592757936512
221251,2,M3,0.0,0.16187077091048588,0.07997306960366003,0.20395775256796964,0.0436417226001365,-0.01362645064919988,-0.010960889822409052,0.036190750114948114,0.008107255148756352,8.888834596801104,3.6756168918684713,3.0441414396387723,0.5696140756377783,0.023036063090555517,0.7912109375,0.15680401384471607,0.5522237660518048,1.951563910473908e-17,0.0033551897321428574,0.003686910962301587
221251,2,M2+O,0.0,0.12748006460917738,0.08014729673724488,0.22360220023502997,0.0509321660595627,-0.012029311495166761,-0.009367191567476207,0.03666953326310585,0.014803536252742458,8.999496706730143,3.6892544081877023,3.050699161533246,0.558540274020297,0.02679830488386177,0.8113281250000001,0.15542073521874428,0.5572435392023527,2.0166160408230382e-17,0.0034970238095238097,0.0038109188988095237
