seed,rhoJ,beta,qJ,rough_hurst,leverage_rank,zumbach_rank,excess_kurtosis,mean_log_variance_acf,max_abs_return_acf,cap
196613,0.85,0.8,0.1,0.07826878432151622,-0.0005643490454836355,0.025111706318692348,3.6750239228335175,0.40927765394498794,0.08062120676459031,0.0
196613,0.85,0.8,0.2,0.0546784325438118,0.0007418721686328748,0.0326354856319057,5.7303548821947246,0.27993800196952306,0.08135768264499559,4.96031746031746e-05
196613,0.85,0.8,0.4,0.03840804943688062,0.0011058080349485204,0.02532958194563715,11.223073236247538,0.13871457342981952,0.07794510212992084,0.0008680555555555555
196613,0.85,0.8,0.8,0.03506102453494166,0.0006710300911196754,0.0007392988135916864,21.201027694704692,0.0675070411602545,0.0740664127888089,0.013764880952380952
196613,0.85,1.0,0.05,0.08539169468610962,-0.0047729443163471805,0.014487464303903089,3.2235631279069272,0.4408264384160263,0.08094930445344466,0.0
196613,0.85,1.0,0.1,0.07103958979981911,-0.0030686656961966116,0.022594607540190104,3.9845360688608658,0.3799141547675607,0.08237356121379194,0.0
196613,0.85,1.0,0.2,0.05169773000764417,-0.0009802445573788804,0.030244733299282414,5.942154978931173,0.26614554143464303,0.08288301213740104,4.96031746031746e-05
196613,0.85,1.0,0.4,0.03742922524936872,0.00019655224772187905,0.024470101978287574,11.0938138259125,0.13595569016504966,0.07810554348320857,0.0009424603174603175
196613,0.85,1.0,0.8,0.03482097511870515,9.864219002638018e-05,0.0026838738290166976,21.124538956087374,0.0671628227289223,0.0730326607256539,0.014310515873015872
196613,0.85,1.2,0.05,0.07515962221521769,-0.007525110888132791,0.011891434124583069,3.581778897499928,0.40120040017592407,0.08245786999909033,0.0
196613,0.85,1.2,0.1,0.06439855185784837,-0.005474271536041496,0.019524258189372996,4.3441245625494105,0.3499998255808334,0.08376904129815496,0.0
196613,0.85,1.2,0.2,0.04879372313113654,-0.0026621387399975633,0.027353188500536477,6.21050264373519,0.2515336477898482,0.08413386888741997,4.96031746031746e-05
196613,0.85,1.2,0.4,0.036467478817443236,-0.0007847150367567956,0.023441508101046383,11.010320453587862,0.1329380874872674,0.0785585501570216,0.0010416666666666667
196613,0.85,1.2,0.8,0.034553025852209054,-0.00048718120724291353,0.004321591734540192,20.966207109991977,0.06684173695261561,0.0726225428974536,0.014930555555555556
196613,0.97,0.8,0.05,0.09329127302914494,-0.00181883309605366,0.020756461239848138,3.051999678245558,0.4688320817846253,0.07989190297930153,0.0
196613,0.97,0.8,0.1,0.0734231317483185,-0.0007370700171611911,0.03355861682595433,3.9395040829134844,0.3918280949536207,0.08187518804272981,0.0
196613,0.97,0.8,0.2,0.050208113960610465,0.00039859018710428247,0.046759644234165884,6.170147263681809,0.26105222781159665,0.08263836988852583,4.96031746031746e-05
196613,0.97,0.8,0.4,0.0348255389675601,0.0007114761864989453,0.04051524418964569,12.012229099520804,0.124218159143592,0.07687340340976397,0.000992063492063492
196613,0.97,0.8,0.8,0.03133668359162811,0.00037202225229455543,0.012134835573735805,21.121218787515275,0.05774150319131004,0.07601025269079331,0.014384920634920634
196613,0.97,1.0,0.05,0.08237304343919788,-0.004791049942633579,0.017977963415072937,3.3588985177659216,0.43048422414944465,0.08173746656324729,0.0
196613,0.97,1.0,0.1,0.06704110139160804,-0.003255920445043774,0.0308003270939801,4.241885465725533,0.36413242090643827,0.08363413051199103,0.0
196613,0.97,1.0,0.2,0.04763794586386072,-0.0012322267109262485,0.04376707829269597,6.338275247416384,0.24831865328353647,0.0841007270176761,9.92063492063492e-05
196613,0.97,1.0,0.4,0.033997323121413715,-0.00022697978325306005,0.04051847807923591,11.88689760123102,0.12183476707514919,0.07814520768182558,0.0011656746031746032
196613,0.97,1.0,0.8,0.031099437801485136,-0.00024278621794315565,0.012624899494705534,20.970014129525484,0.057607947930112036,0.07601587605652704,0.015054563492063492
196613,0.97,1.2,0.05,0.07284266062225256,-0.007495671985159458,0.015300971000640337,3.7199404327710854,0.3921790168159337,0.08328492022883946,0.0
196613,0.97,1.2,0.1,0.06114482292871639,-0.005646301658713262,0.02692822822350686,4.598679408453881,0.3359125962067604,0.0850069127228878,0.0
196613,0.97,1.2,0.2,0.0451784255058606,-0.002897356305655301,0.04024894600606728,6.5763555488937,0.23492692892859135,0.08521966070951521,9.92063492063492e-05
196613,0.97,1.2,0.4,0.033220070581360735,-0.0011490653978575513,0.04021519240544277,11.88025683118017,0.11933041401301434,0.07947003555372198,0.0012896825396825397
196613,0.97,1.2,0.8,0.03087265281825908,-0.0008875874216051208,0.013545259962322153,20.843549469003563,0.05757488163699223,0.0761269065240843,0.01589781746031746
221251,0.7,0.8,0.05,0.10872704147990857,-0.009744237543635997,-0.003062327109918687,2.821268314642614,0.5263924469385592,0.08520732596862335,0.0
221251,0.7,0.8,0.1,0.09249380234578408,-0.010203719570900372,-0.00038620547886301666,3.639196012528802,0.4628962585663567,0.08393294587791783,0.0
221251,0.7,0.8,0.2,0.06887926815483791,-0.010158642455091453,0.002508628289836004,5.8123767606361065,0.32343642488489405,0.08292402193983403,0.0
221251,0.7,0.8,0.4,0.05271020205128674,-0.008175473244192169,0.005528585932583403,11.082235901623772,0.16167825078203807,0.07975908850771547,0.0006200396825396825
221251,0.7,0.8,0.8,0.03932556060434773,-0.005678335768766321,-0.0052232882585915436,17.367197036036345,0.0705689005116099,0.08339811639478555,0.012698412698412698
221251,0.7,1.0,0.05,0.09549009101223316,-0.0124849725310761,-0.009548513467585108,3.1363785811879428,0.48438078536305484,0.08568941727515594,0.0
221251,0.7,1.0,0.1,0.08385303761488022,-0.012671321027913468,-0.007838359098581018,3.948645059020666,0.42998984302484067,0.08505394097254892,0.0
221251,0.7,1.0,0.2,0.0656067930220404,-0.012132091340861377,-0.00558095732224635,6.051667751270361,0.30737307833970473,0.08430744805382778,0.0
221251,0.7,1.0,0.4,0.051775757139588825,-0.0095046582022957,0.0005668959585548995,11.233014044770126,0.15837352202904623,0.08034155902038803,0.000744047619047619
221251,0.7,1.0,0.8,0.038958791557798536,-0.006486541583020228,-0.0059229352981328975,17.389645370555463,0.07031854819354791,0.0831062852964877,0.013045634920634921
221251,0.7,1.2,0.05,0.08416541350897534,-0.014952491444031157,-0.01650026418432935,3.50967275605994,0.4420022362595877,0.0863688467697592,0.0
221251,0.7,1.2,0.1,0.07594084692215741,-0.014869402196677784,-0.015484168478798311,4.3212658084312885,0.39609757959382824,0.08586654502233923,0.0
221251,0.7,1.2,0.2,0.06223258836561381,-0.013984196130199236,-0.013415888834362988,6.348619510818564,0.2900472468910551,0.08540724738137145,0.0
221251,0.7,1.2,0.4,0.050705654305099254,-0.010780120738048933,-0.004883868447613345,11.403605017574979,0.15458430319370814,0.08103502501209715,0.0008680555555555555
221251,0.7,1.2,0.8,0.038548671529538364,-0.007343833605539379,-0.0067964722652505,17.410718314731028,0.07004957374858847,0.08252562022650117,0.013467261904761905
221251,0.85,0.8,0.05,0.10375073795433119,-0.009502494213050789,5.505435562811866e-05,2.928329790674578,0.5145937031573151,0.0851249081802256,0.0
221251,0.85,0.8,0.1,0.08561840483524777,-0.009512977990805376,0.006195567123851912,3.845772942046313,0.44448156681152,0.08381108825101688,0.0
221251,0.85,0.8,0.2,0.06157000250673796,-0.00879421348081123,0.01460238721086312,6.2088953794044075,0.3055283196790869,0.08364146638672898,0.0
221251,0.85,0.8,0.4,0.04524155559919709,-0.007098252921482315,0.014503948269501398,11.640777846809643,0.1478147429628613,0.0821037818838534,0.0006696428571428571
221251,0.85,0.8,0.8,0.03580590863851762,-0.005201577138153525,0.014976429503829047,17.860970235672248,0.0634264827443367,0.07614010410197172,0.012896825396825396
