structural_scenario_id,variant,metric,seed_count,mean,between_seed_sd,between_seed_se,ci_lower,ci_upper,seed_min,seed_max
0,M2,acceptance_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M2,distance,5,0.1838274283294154,0.02221049366411677,0.009932834729358695,0.1562494579643488,0.211405398694482,0.14709505539993398,0.2069294461598084
0,M2,max_abs_return_acf,5,0.07862822976160752,0.0027474950205317603,0.0012287171267502393,0.07521676410936912,0.08203969541384593,0.07535111455421961,0.08135257128550127
0,M2,mean_log_variance_acf,5,0.20730655950005317,0.021172038244214778,0.009468423347257907,0.18101800184361844,0.2335951171564879,0.18349381500827744,0.2358318911229524
0,M2,rough_hurst,5,0.04215571727100144,0.0029415954221739247,0.0013155214652566176,0.03850324413800708,0.0458081904039958,0.03956481792807258,0.04719531308264552
0,M2,leverage,5,-0.009924363393660509,0.002556656887990939,0.001143371719338161,-0.013098872207238531,-0.006749854580082487,-0.01299188877834835,-0.006157777196905679
0,M2,leverage_rank,5,-0.005363844904491202,0.003330581709162648,0.001489481421261023,-0.009499308305834422,-0.0012283815031479822,-0.00981696557993637,-0.0021249233852549186
0,M2,zumbach,5,0.027928254136184764,0.003108694876105894,0.001390250612855613,0.024068299627123566,0.031788208645245966,0.024591588827294376,0.031252204077703606
0,M2,zumbach_rank,5,0.012531892669606018,0.007830135987464857,0.003501743268207772,0.0028094947129312254,0.022254290626280808,0.0024338881802343105,0.02362810155510021
0,M2,excess_kurtosis,5,8.085329695489227,0.45004492526087,0.2012662091624235,7.526525114218501,8.644134276759953,7.455038725519602,8.561475312420288
0,M2,absolute_return_tail_ratio,5,3.6207151788356073,0.03394186065677306,0.015179261542274041,3.5785707924260435,3.662859565245171,3.572101190603087,3.659549966724952
0,M2,hill_tail_index,5,3.095548014388138,0.030117352616389856,0.013468889550515773,3.058152381923159,3.1329436468531173,3.0542226500043226,3.1325211064310587
0,M2,hill_threshold_instability,5,0.5557068038368465,0.06787781503177914,0.03035588171504304,0.471425364635152,0.6399882430385408,0.46580705029264746,0.6408014452355293
0,M2,taylor_gap,5,0.021050882976632577,0.003268056107123121,0.0014615191219621265,0.016993055364307855,0.0251087105889573,0.018005264509813643,0.02501094490332844
