seed,candidate_id,accepted,distance,cluster_loading,feedback_curvature,feedback_shift,spike_curvature,mean_volatility,q995_volatility,excess_kurtosis,absolute_return_tail_ratio,hill_tail_index,hill_threshold_instability,rough_hurst,zumbach,zumbach_rank,max_abs_return_acf,leverage,leverage_rank,mean_log_variance_acf,taylor_gap,taylor_fraction,p_cap_exceedance_fraction
196613,26,False,3.240090445758723e-05,0.3,0.073,3.6,0.3,0.1445009500928735,0.581520789761217,9.598720738955262,3.7887415205095607,2.871440666736211,0.5545201793579351,0.08818726786108788,0.2162214623124343,0.06887616102618263,0.08661252963362247,-0.019761496021696075,-0.0046302298921404375,0.20591259769737286,0.030477789694033065,0.815625,0.0011904761904761906
196613,27,False,6.918957344828512e-05,0.3,0.073,3.6,0.34,0.1404205328474637,0.6017312224587962,10.979563846670896,3.8244409597321036,2.8075118379252277,0.5812066338735671,0.09527349446531612,0.2226579469229931,0.06672937728673818,0.08628144756360716,-0.01291422209504475,-0.003075728006194236,0.20914684339444992,0.03415898493743163,0.825,0.001984126984126984
196613,28,False,0.0029440219426722265,0.3,0.073,3.9,0.22,0.15036213235572732,0.5454807027882388,7.984955320636011,3.633211776869227,3.086358931090819,0.6153333551964596,0.06511670421378707,0.1725861825380844,0.06085057094463551,0.08578235060622483,-0.03620800370631619,-0.010747243236030378,0.1867992649075414,0.02448678065155567,0.778125,0.00034722222222222224
196613,29,True,0.0,0.3,0.073,3.9,0.26,0.1465023628591737,0.5612292871651828,8.933583442782748,3.7228606521055827,2.97214396319724,0.596824384701715,0.07380256657231292,0.19288860297247726,0.0639635535418315,0.0870299884579128,-0.030002329656932357,-0.008076041742306136,0.1917816776703279,0.027138933063382234,0.8031250000000001,0.000818452380952381
196613,30,False,1.0215908196697413e-05,0.3,0.073,3.9,0.3,0.14260051644431138,0.5813568346608625,9.95308543513151,3.804344392339962,2.8237380918684982,0.5461962477078257,0.08201901363318323,0.20788781957227087,0.0645334292592626,0.08694527269009669,-0.023775478157566997,-0.00610782980410129,0.19640790313199694,0.029961183794636612,0.81875,0.001736111111111111
196613,31,False,3.491471251636587e-05,0.3,0.073,3.9,0.34,0.13874256196661625,0.6015678687654813,11.209153588732171,3.8840368769674125,2.777697528431718,0.581834000161939,0.08901516306376601,0.21604250968312666,0.06350483535992187,0.0866562152404916,-0.017044203678363155,-0.004501950571055971,0.2007515864374113,0.033166672915105846,0.828125,0.0025793650793650793
221251,0,True,0.0,0.24,0.073,3.0,0.22,0.15936365288183157,0.5195480595365763,6.104551149116011,3.541890158713696,3.1607628175317313,0.5115335812168169,0.07333466188843138,0.11742912640301253,0.020440960381938714,0.08796097628555968,-0.041787725882717855,-0.01942520579213214,0.1830141706358989,0.020089969813826197,0.8,2.48015873015873e-05
221251,1,True,0.0,0.24,0.073,3.0,0.26,0.1552323763056902,0.5350997284151803,6.782561319134409,3.606752527755737,3.0909109600671734,0.5259299337767862,0.08118615076225913,0.1339316676364873,0.025233214496209796,0.08793465114728982,-0.036615454162418695,-0.017019545157744613,0.1799851177940714,0.0224124323219071,0.825,4.96031746031746e-05
221251,2,True,0.0,0.24,0.073,3.0,0.3,0.15098406292058825,0.5518766932772305,7.658731924165302,3.652358729273307,3.086950863309804,0.6541489324816991,0.08851818136279938,0.14717007946133198,0.02642015957301899,0.08785765693391784,-0.0303052925888897,-0.015071756794935186,0.17746973020156523,0.025338787301139865,0.8343750000000001,9.92063492063492e-05
221251,3,True,0.0,0.24,0.073,3.0,0.34,0.14670149020986156,0.5748376183899009,8.59054823090711,3.6829633441905654,3.0003791300012077,0.6434098610463912,0.09510829868466794,0.1558669393153238,0.025724583463558895,0.08790249609848876,-0.023284392724079755,-0.013430085187301318,0.1757185600736642,0.027869520792041063,0.8343750000000001,0.0003968253968253968
