structural_scenario_id,candidate_id,variant,seed_pass_fraction,mean_distance,rough_hurst,leverage_rank,zumbach_rank,excess_kurtosis,max_abs_return_acf,mean_log_variance_acf,p_cap_exceedance_fraction,passes_majority,passes_80pct,passes_all_seeds
0,15,M2,0.0,0.0410273962208174,0.052225273612952414,-0.007058387718684923,-0.0017670593310911268,5.766157553406141,0.08177685997807302,0.3241749247083273,0.0005357142857142857,False,False,False
0,0,M2,0.0,0.042662456834531445,0.0516632115709174,-0.0003166187698380953,0.016855952697109607,6.378190766619046,0.08110974264091439,0.326276910132467,5.952380952380953e-05,False,False,False
3,13,M2,0.0,0.0469035870349573,0.05105266891895495,-0.009629094404451265,0.01561707107788562,2.11363979224272,0.07354440089915971,0.2593237607745227,0.0,False,False,False
3,20,M2,0.0,0.0471728988914482,0.05091988733561763,-0.004684268756678241,-0.0032546416195021895,8.246554439381828,0.08351719926337978,0.32206377558301985,0.0046775793650793655,False,False,False
3,1,M2,0.0,0.050859378561203525,0.050208685407583366,-0.006618132449788515,0.006970344334958936,4.982238530058685,0.07808517223719084,0.25303337480457627,0.0001388888888888889,False,False,False
0,20,M2,0.0,0.051282032613484144,0.05001222427263141,-0.004262693052402929,-0.0006852710210197908,8.377210660967087,0.08363043726560038,0.3173619209198717,0.004950396825396826,False,False,False
2,15,M2,0.0,0.05279598990378285,0.04966592830058142,-0.008732545537433741,0.0012966688870927427,6.2874880556221004,0.08153384449344023,0.310480512320391,0.0006398809523809523,False,False,False
1,15,M2,0.0,0.055967243398697075,0.049007396515629194,-0.007836661099936105,0.0038412442187703436,6.319891055889025,0.08190972264336419,0.3072169506564252,0.0006944444444444444,False,False,False
2,3,M2,0.0,0.056908661867783726,0.048801238664510506,0.00013559642066017413,0.022018584792803837,11.838332145131437,0.08263092161496337,0.23866876268915682,0.00640376984126984,False,False,False
0,13,M2,0.0,0.06082106561688784,0.04809526397474081,-0.007959426918009858,0.026745447411915268,2.3090268046887474,0.07423782319795186,0.24806733229159533,0.0,False,False,False
2,20,M2,0.0,0.06123062970629869,0.04807012608605781,-0.005725668837728864,0.0012139791388873636,8.978499689623678,0.08334449758652071,0.30620954079184043,0.00576388888888889,False,False,False
2,23,M2,0.0,0.06223509817646181,0.04774665278829997,-0.00016806038731701005,0.034117856836059536,6.389140895936068,0.07881653523633103,0.26811834263285456,3.472222222222222e-05,False,False,False
1,3,M2,0.0,0.06331358547948451,0.04749181686125886,0.001053177073634021,0.031924015840641654,12.233878015068642,0.08251452743676717,0.23301772312002839,0.006750992063492063,False,False,False
1,20,M2,0.0,0.06392654563184556,0.04752370643099859,-0.005051434275427932,0.004779602017306523,8.98159072213281,0.0833394539568089,0.30344885256096243,0.005843253968253968,False,False,False
0,1,M2,0.0,0.0660505542726105,0.047138647056355884,-0.005189108386235266,0.017414327392152342,5.323765766970915,0.07902974964294521,0.2420841548140118,0.00021329365079365083,False,False,False
2,0,M2,0.0,0.06872593949487477,0.04658200491264437,-0.000877842540552079,0.02623516379992788,7.483721581440851,0.08107563769933185,0.29635201364265373,0.00011408730158730157,False,False,False
1,23,M2,0.0,0.07119970029236654,0.04613876144110591,0.0007599135316067473,0.04184688106404714,6.5623109729768725,0.07892544152806684,0.2612199869142713,3.472222222222222e-05,False,False,False
1,0,M2,0.0,0.07594381318369611,0.045364541381875,-0.00023418358494946024,0.029584131572912037,7.54741355314583,0.0810556092608297,0.29069198039766153,0.00012896825396825395,False,False,False
2,13,M2,0.0,0.08921132875777081,0.04320846080957741,-0.008977105534677482,0.03509732627207543,2.8353297551141425,0.07456422876273987,0.22217209483680928,0.0,False,False,False
2,1,M2,0.0,0.09658728666182378,0.04218056439272154,-0.005918613230722954,0.023979877055406208,6.256353574494221,0.07892912083498949,0.2163044387990174,0.0004017857142857142,False,False,False
1,13,M2,0.0,0.0985257382246787,0.041804405679994334,-0.007083008070679515,0.044596798330090115,2.927349886835052,0.07485780289807151,0.21632815289980956,0.0,False,False,False
1,1,M2,0.0,0.10644812223194652,0.040740981886241756,-0.004360457406876063,0.0345989231744286,6.40616981281083,0.07900643868883354,0.2102812870857269,0.00041170634920634924,False,False,False
3,31,M2,0.0,0.10720445406978245,0.04129143052564949,-0.0006143592276240076,0.004656250800483856,13.167794862472107,0.07908158242493968,0.14255995802775312,0.0008234126984126985,False,False,False
3,12,M2,0.0,0.11307299771386847,0.03995448280718454,-0.0028032676898744895,0.004034249604174818,10.214204612278845,0.0829981845326532,0.264020711499597,0.0008829365079365079,False,False,False
0,31,M2,0.0,0.12120860601194086,0.039195908702762294,0.00024333056819451552,0.015996813329969516,14.00907838662099,0.07846533233479333,0.13697706312998528,0.0008581349206349207,False,False,False
0,12,M2,0.0,0.1239677307778679,0.03848349944455419,-0.0023468913112638956,0.00902571417090683,10.532073156803035,0.08310042628130192,0.255523265316561,0.0009871031746031746,False,False,False
3,30,M2,0.0,0.12776149522002228,0.037973385813293646,-0.006762928145027136,0.00474707893631137,5.1876358212793345,0.07879651114866412,0.26580251474341987,0.0005654761904761905,False,False,False
0,30,M2,0.0,0.13297002739979244,0.037308831794908084,-0.006205004707003965,0.0067053168312663485,5.282098632751161,0.078829290009619,0.26131254228222234,0.0005952380952380952,False,False,False
2,31,M2,0.0,0.14558865148722203,0.03609037313557411,-3.2758886032475606e-05,0.022611395923386166,14.91236799555629,0.07796224993708915,0.12479617024448124,0.0011607142857142858,False,False,False
2,30,M2,0.0,0.14574531637453747,0.035725000533722885,-0.007614516140249161,0.015441691049830134,5.8559841592897595,0.07875840454447385,0.2492474324161919,0.000744047619047619,False,False,False
2,12,M2,0.0,0.14835225643406397,0.03546152301918775,-0.0030522898682693667,0.014298811139825948,11.685038811606848,0.08288608148367915,0.23428030639444253,0.0014186507936507936,False,False,False
1,30,M2,0.0,0.14917209435829248,0.035325724434954464,-0.006822726287702638,0.015680664008153194,5.836059428174364,0.07901742119075132,0.24704374962058942,0.000798611111111111,False,False,False
1,12,M2,0.0,0.15397963057529868,0.03480305278377235,-0.0025381282086697913,0.019309320447283767,11.79648882809255,0.08240612990895449,0.23036468404276836,0.001498015873015873,False,False,False
1,31,M2,0.0,0.15658901630821948,0.034665121375477594,0.0010253756679624395,0.033911021460442406,15.46532127197787,0.07943300898286174,0.12003227613185397,0.0012648809523809524,False,False,False
3,17,M2,0.0,0.15935735263289244,0.0342554456076086,-0.009641048191606272,0.002247931850632234,4.991718760304593,0.07810789961608851,0.2209382253757855,2.9761904761904765e-05,False,False,False
0,17,M2,0.0,0.16858573084677395,0.0331824359193718,-0.008654492702025967,0.007312012232201107,5.173943250340805,0.07837420447854435,0.21401001256073826,3.472222222222222e-05,False,False,False
3,21,M2,0.0,0.16900363596552956,0.03489736981004115,-0.004408510339682155,0.015354931534343152,6.9891289098567855,0.07404919222020652,0.06886170928510996,5.952380952380953e-05,False,False,False
3,24,M2,0.0,0.17798578152578223,0.03226780740350636,-0.008136298783504784,-0.0008443055219622617,9.809914942191899,0.07932578032608026,0.15589885166541834,0.012435515873015873,False,False,False
3,9,M2,0.0,0.18227848598599045,0.0325843447631494,-0.003894578337172462,0.008135232212719043,10.212488685585729,0.07575312064103727,0.07924838881513524,0.012579365079365079,False,False,False
2,17,M2,0.0,0.18742924820093154,0.03112376533755244,-0.01016046403286514,0.014569301170244728,5.911479016480371,0.07799494144370325,0.19739106427184194,4.96031746031746e-05,False,False,False
0,24,M2,0.0,0.18990758633529656,0.03091766903680849,-0.006605517718611198,0.008902120996644183,10.167227865651288,0.07917747040385095,0.1498614825490865,0.013938492063492064,False,False,False
3,29,M2,0.0,0.19241384773992726,0.03153825419527543,-0.010735686553769299,0.005353528989081151,6.253509564966977,0.07585343721593164,0.08917119459508986,0.00020833333333333332,False,False,False
0,21,M2,0.0,0.1928272820300056,0.03200917263176406,-0.003021222866616208,0.029180919063181654,7.482331264713156,0.07416568026583574,0.06425255549693247,7.44047619047619e-05,False,False,False
1,17,M2,0.0,0.19315309983749862,0.030520603114953297,-0.008893190274601115,0.01846490210210349,5.953430562041886,0.07826500456610626,0.19379723129074056,4.96031746031746e-05,False,False,False
0,9,M2,0.0,0.1969742193236646,0.03103640033002299,-0.0027068683914727365,0.02296158470843736,10.758366316186736,0.07576415724336033,0.07516965832156883,0.013720238095238096,False,False,False
2,24,M2,0.0,0.20973009118408176,0.028938113576785378,-0.007763964454991813,0.012555092790491357,11.183620182073001,0.07875194679676094,0.1368408295214141,0.017847222222222223,False,False,False
3,16,M2,0.0,0.2126650702299046,0.028633142458282856,-0.005022996587152328,0.006190090353494728,9.851091022541523,0.07950332020970433,0.17585469910823998,0.003913690476190476,False,False,False
0,29,M2,0.0,0.21512766101699093,0.029111762855107304,-0.008563267369177986,0.01820189885531543,6.684017216324041,0.07703615822366935,0.08329480843723616,0.00028769841269841274,False,False,False
1,24,M2,0.0,0.21753240210071012,0.02815269866959776,-0.006223091684083712,0.021882514116550327,11.458737111342556,0.07802531455406107,0.13300631643802194,0.018611111111111113,False,False,False
2,9,M2,0.0,0.22118013712683088,0.02873892180012194,-0.00292350802560029,0.03077433016921175,11.567819594453606,0.07502624651297522,0.06716120331845458,0.016909722222222222,False,False,False
0,16,M2,0.0,0.22454215442280828,0.027452939825623614,-0.004135639738000671,0.013502959986544428,10.27384844567891,0.07929472423843728,0.16835487457867662,0.004548611111111111,False,False,False
2,21,M2,0.0,0.22529253774122143,0.028736783326602584,-0.003075538660260087,0.036781467981724346,8.440675282132034,0.07404275245897926,0.055924521650612694,0.00011904761904761906,False,False,False
1,9,M2,0.0,0.23158198789468426,0.027747467636014128,-0.0016561542292203428,0.0408193178541173,11.990226280722421,0.07433828305292726,0.06409938792697653,0.01757936507936508,False,False,False
1,21,M2,0.0,0.24194165165145326,0.027073081573549724,-0.001546250874638738,0.05241839297486013,8.776712615129664,0.07458974440455754,0.051931812932221,0.00013392857142857144,False,False,False
2,16,M2,0.0,0.24452913413754604,0.025589178951656393,-0.005088264828065566,0.0204245682190698,11.751588843878666,0.07890070703224172,0.15076893070230335,0.006205357142857143,False,False,False
2,29,M2,0.0,0.24534129226615717,0.026358919163268928,-0.009268170254102792,0.024539230112896226,7.746629414828684,0.0761458159881627,0.07234630706189518,0.000505952380952381,False,False,False
1,16,M2,0.0,0.25109739147413673,0.024990053700205857,-0.0040655240367925465,0.027159670185493673,11.876641606802329,0.07812318950068906,0.14745995719100163,0.006448412698412699,False,False,False
3,28,M2,0.0,0.2592775176103322,0.024230472616768868,-0.0037461983973268755,0.011760340529262971,12.467791780711973,0.0787543939426813,0.18102279052616232,0.006741071428571428,False,False,False
1,29,M2,0.0,0.25954045785036,0.0250548211778627,-0.007114372063710794,0.039171714273381765,7.9151232636075095,0.07598177641880091,0.06860327003845135,0.0005654761904761905,False,False,False
0,28,M2,0.0,0.26313833698914735,0.023887329155926517,-0.0034276701684315567,0.013599324969554188,12.613272360507114,0.07867565900131682,0.1779038439526795,0.007123015873015873,False,False,False
2,28,M2,0.0,0.2726272132750084,0.023061270457586422,-0.0040029567769436,0.017941525577648047,13.759562778776592,0.07961265025718603,0.16903838863850798,0.008040674603174602,False,False,False
3,4,M2,0.0,0.2727576213208103,0.02363711121354654,-0.008410962182967018,-0.006199924087611686,14.629154279150157,0.08067495652383602,0.09529714482347203,0.0041269841269841265,False,False,False
1,28,M2,0.0,0.27494792798922163,0.022862617230183326,-0.003640447363554003,0.020341087158682936,13.667987723680715,0.07893029500121534,0.16762272784283053,0.008169642857142858,False,False,False
3,18,M2,0.0,0.2852591998643715,0.023088731839529593,-0.0054792494442742245,0.008448153165050562,10.935587128292733,0.0767290059433841,0.05954064204635362,0.008635912698412698,False,False,False
0,4,M2,0.0,0.2859005704256079,0.022481184708799513,-0.00713096638071152,0.003261734741533491,15.142572062890356,0.07974463577578944,0.08995858983683128,0.004880952380952381,False,False,False
3,6,M2,0.0,0.2954530780088049,0.021693978850633587,-0.010618410461577493,0.0013464644553262486,8.403261042979672,0.07785324885157532,0.09089756181112708,0.000496031746031746,False,False,False
2,4,M2,0.0,0.3014988826290076,0.021287813378189278,-0.008413690595146742,0.006817069935728531,16.830893628596836,0.07926976962096,0.07970118357717806,0.006899801587301588,False,False,False
0,18,M2,0.0,0.30155701488920644,0.021744848921207476,-0.004287458375020838,0.021500236948737688,11.54455162446164,0.07613088447066077,0.05547676864929539,0.010009920634920635,False,False,False
0,6,M2,0.0,0.3095372485434983,0.02052886514448555,-0.008977680884634118,0.011779340450992092,8.84391660550399,0.07803270407959863,0.0854840236790454,0.000689484126984127,False,False,False
1,4,M2,0.0,0.3112755280521887,0.020481009739990997,-0.007090190491893275,0.01628347906845369,17.346069918013246,0.07948710255899118,0.07632363257539297,0.007157738095238095,False,False,False
2,18,M2,0.0,0.3211937345699315,0.02028090575137318,-0.004634795197812596,0.028990416576486537,12.827441093879468,0.07508112956803102,0.04787391462900799,0.013387896825396825,False,False,False
2,6,M2,0.0,0.32823534395205717,0.019175958669072173,-0.009879665608666769,0.01662870803877591,10.169691887523543,0.07612837889547251,0.07417844994159914,0.0010763888888888889,False,False,False
1,18,M2,0.0,0.3310217816904672,0.019497956820912113,-0.003566386243774009,0.03604381200819221,13.33701374385557,0.07526234977920584,0.04554684202172075,0.014072420634920636,False,False,False
3,14,M2,0.0,0.3347575948398104,0.018665156393681548,-0.004469274707236254,0.01020875478400711,10.408425791696606,0.0775551554250508,0.07816276123246338,0.00030753968253968255,False,False,False
1,6,M2,0.0,0.3374022485321144,0.018468124313227762,-0.008237101396374734,0.02652391500891068,10.400734651330827,0.07627073087579601,0.07150805576127613,0.0011706349206349206,False,False,False
0,14,M2,0.0,0.3504547373723174,0.017492770937787033,-0.003469467474368086,0.01927016415698067,11.058560999864744,0.07779930362123362,0.07275360056843748,0.00044146825396825396,False,False,False
3,8,M2,0.0,0.357226797442091,0.016555658227534083,-0.010854537672560222,0.004952398765136032,10.233421424608087,0.07739899315711736,0.10370143106633703,0.000818452380952381,False,False,False
0,8,M2,0.0,0.3586040109431498,0.016467246725481003,-0.010293836950443804,0.0059398361817533125,10.332712053977028,0.07745443365491499,0.10247561168504893,0.0008382936507936508,False,False,False
2,8,M2,0.0,0.3650839381049086,0.01598908830086821,-0.012115046007503828,0.008157741732520027,10.837371900561655,0.07671581244578027,0.0986369483443643,0.0009821428571428572,False,False,False
1,8,M2,0.0,0.36620372996843836,0.015910176997980162,-0.011219157399665123,0.011760756836934418,10.872812951970724,0.0769069220450899,0.09791889567293288,0.0010267857142857142,False,False,False
2,14,M2,0.0,0.36860994785873447,0.01629580799877079,-0.003746730655873054,0.02722064564938339,12.944443737937808,0.07662456838737033,0.06093863973361805,0.0008878968253968253,False,False,False
3,10,M2,0.0,0.3724051835235548,0.01623190683029464,-0.01908883007573553,-0.006777413711899627,6.093588092368523,0.07551232928474375,0.05525594925964065,5.4563492063492063e-05,False,False,False
0,10,M2,0.0,0.37669403861908085,0.015888627925458906,-0.017345176353362256,-0.0004982789877847201,6.280376912338561,0.07591939228204567,0.0533417895686855,7.44047619047619e-05,False,False,False
1,14,M2,0.0,0.3783498585649855,0.01558239921717896,-0.0029051206762566646,0.03474000060276953,13.253195901111557,0.07711791479301724,0.058728365175620224,0.0009623015873015874,False,False,False
2,10,M2,0.0,0.38231737230809026,0.015522841123346625,-0.01987011627315875,0.0019194588974663675,6.974473107107798,0.07441225432967571,0.04913774995059772,0.0001240079365079365,False,False,False
3,5,M2,0.0,0.3823730686125088,0.014778978873399656,-0.01067103565925109,0.015520272457705934,2.6306575791874773,0.07278274874178828,0.09029645556916052,0.0001240079365079365,False,False,False
0,5,M2,0.0,0.38441434380838835,0.014647066830412558,-0.009721714445062542,0.018790459009110267,2.7005535608902007,0.07290728076300687,0.08809312997943322,0.0001736111111111111,False,False,False
2,5,M2,0.0,0.3858787257774895,0.014595328386729145,-0.011545483379898509,0.0331808424390227,3.1803632419688173,0.07308644536879219,0.0819956027509402,0.00022321428571428573,False,False,False
1,10,M2,0.0,0.3866063698010209,0.015197860994432561,-0.017734130455432796,0.008130092053735936,7.041287063884167,0.07517812666424321,0.04796034622955007,0.0001388888888888889,False,False,False
1,5,M2,0.0,0.3883769675336483,0.014427743711896753,-0.010229791338500164,0.03247133277118831,3.1547847726336107,0.07332325174647805,0.0810500526733308,0.0002232142857142857,False,False,False
3,22,M2,0.0,0.4046340681998001,0.013851797265408305,-0.015413072811730516,-0.0014012686641416531,12.20772439676759,0.07478395798545906,0.051713123974961604,0.007614087301587302,False,False,False
0,22,M2,0.0,0.4065532832030083,0.01371777559581129,-0.014286780493889286,0.0016100636901161974,12.369140253582277,0.07488737089902134,0.0506307948079908,0.008095238095238096,False,False,False
2,22,M2,0.0,0.4101312950275802,0.013527507755365265,-0.016777981976848676,-0.0019593073763754442,13.134125181865603,0.0743588795568946,0.048205428590281374,0.009300595238095238,False,False,False
1,22,M2,0.0,0.4145960984957323,0.01319003007440099,-0.015135829250281762,0.004203199429804419,13.156738938546292,0.07374112348388646,0.04729353167988489,0.009389880952380952,False,False,False
3,26,M2,0.0,0.43466768898306263,0.012164274765475389,-0.01508209992698708,-0.00043540701406659475,9.923131849543127,0.07483705931125724,0.030761187870318386,0.0034771825396825396,False,False,False
0,26,M2,0.0,0.43811922152696675,0.011913465063777716,-0.013608253161149182,0.0057629495641755586,10.232486058508579,0.07501742375804808,0.029630998065979665,0.0038640873015873016,False,False,False
2,26,M2,0.0,0.4413941960114542,0.011740497115796075,-0.015260388767892083,0.006470079390058706,11.366048845083842,0.07382403236306335,0.02717776406414086,0.004960317460317461,False,False,False
1,26,M2,0.0,0.4461359652643261,0.01140101961382388,-0.013594882487046434,0.014546626817600078,11.464202864094158,0.07413562724665546,0.026427517388942324,0.00503968253968254,False,False,False
3,2,M2,0.0,0.48368925908196625,0.008800959847318277,-0.013442090415214172,0.005528237821216998,10.83480100425078,0.07357320874500366,0.029896048249758285,0.0010168650793650794,False,False,False
0,2,M2,0.0,0.4838170068515428,0.008802380045465342,-0.012748599008288139,0.006436669310830911,10.942755768786899,0.07364946097688375,0.029645167154480477,0.001066468253968254,False,False,False
2,2,M2,0.0,0.48716294438319335,0.008597804827317618,-0.014683889994110882,0.009467211220669685,11.621572892635294,0.07319565544897741,0.02816466654958068,0.0011210317460317461,False,False,False
1,2,M2,0.0,0.4883283003445539,0.008520238512110132,-0.013583889949601594,0.012709317877438116,11.593185351131451,0.07379326101847108,0.027963117692864158,0.0012202380952380952,False,False,False
2,7,M2+O,0.0,0.00015865773908831858,0.10302142162523156,-0.0014657475073321553,0.01961157941530569,3.271921367556982,0.08061103304232042,0.4953243086033615,0.0,False,False,False
0,1,M2+O,0.0,0.0001732311761395649,0.10603720228024327,-0.0014276277894810935,0.01683988630150814,8.151170104629632,0.0882194923358705,0.3411199708467092,0.00029265873015873014,False,False,False
2,1,M2+O,0.0,0.00017431203089513455,0.09702788685914679,-0.0017198404291314177,0.020001644259820112,8.782868138669457,0.08896599774887848,0.32220240635695563,0.0005803571428571429,False,False,False
1,1,M2+O,0.0,0.0001802828777317148,0.09467452307968358,-0.0010049859988668993,0.02572898032613542,8.834321260243081,0.08871095565998191,0.3177220743714117,0.0006349206349206349,False,False,False
1,7,M2+O,0.0,0.00018236747627643838,0.10053920294443394,-0.0007999866430160981,0.023298495497910965,3.3153897543014033,0.08067622135973566,0.4892227163859554,0.0,False,False,False
1,27,M2+O,0.0,0.0002562303918349445,0.09669879918780969,-0.0002742255630110013,0.015563160675519438,8.33755035911414,0.08876918706140809,0.3933906395367913,2.48015873015873e-05,False,False,False
3,1,M2+O,0.0,0.00028658157023157046,0.11056888754474754,-0.0019923277227953257,0.010618828163566093,7.916648157948552,0.0878210655597552,0.34865138754671177,0.00024305555555555555,False,False,False
0,11,M2+O,0.0,0.00030377679848167934,0.08203099416350548,0.0015245963435677103,0.01999138246047503,7.71219512172074,0.08374400799928358,0.37856732321674313,0.0002281746031746032,False,False,False
2,27,M2+O,0.0,0.0003080506894610785,0.09867059283977317,-0.000670004725545768,0.012566527554527676,8.30868304779921,0.08887513799112652,0.3977091246450922,1.984126984126984e-05,False,False,False
3,11,M2+O,0.0,0.00031340802706226594,0.08663210789255774,0.0008388154063838288,0.011686835845657216,7.285456618798324,0.08324622516937555,0.3895238681253301,0.0001736111111111111,False,False,False
0,7,M2+O,0.0,0.0003169027250094103,0.11388001877210925,-0.0007839830829745684,0.013589732479674982,2.8217918605260444,0.08007869797638949,0.5226697135754241,0.0,False,False,False
2,11,M2+O,0.0,0.0003365413455101732,0.07322426787665229,0.0014228325742797567,0.026640985031403157,8.62307081020493,0.0843328154611027,0.3496053734283764,0.00042658730158730165,False,False,False
0,27,M2+O,0.0,0.000358694984704713,0.10616607213325294,-0.00022539212160874758,0.008956411167074897,7.752653879162388,0.08810625712556369,0.4155429704212822,4.96031746031746e-06,False,False,False
3,27,M2+O,0.0,0.00048587433445504956,0.10970339996733998,-0.00045410295218677334,0.005693252224504657,7.591622072882229,0.08800444362924112,0.4227894303341603,4.96031746031746e-06,False,False,False
3,7,M2+O,0.0,0.000492688672561747,0.11908798060845024,-0.001264188647078394,0.008835492710555521,2.6907670100052066,0.07977814044150704,0.5336639574737911,0.0,False,False,False
1,11,M2+O,0.0,0.0006625635780244257,0.07113918557927365,0.002247546249782456,0.03502845894697333,8.78264695833341,0.08470485573188817,0.3431030785421426,0.00045138888888888887,False,False,False
0,15,M2+O,0.0,0.0008070147750411521,0.07710730018709733,-0.005218419398433534,0.00043642948608154687,6.6727354448484935,0.08392528706135861,0.35379023616105537,0.0005654761904761905,False,False,False
2,25,M2+O,0.0,0.0008309892637400869,0.07299040214774169,-0.0035385855957320014,0.025807654525329488,2.2772551389223255,0.0764403185138438,0.41403297973287084,0.0,False,False,False
1,25,M2+O,0.0,0.0008461081280517887,0.0713234710592101,-0.002740142519479161,0.02850816050541734,2.293719663804965,0.07648987069229257,0.4081288537989162,0.0,False,False,False
1,15,M2+O,0.0,0.0009464935733116634,0.07273094342554993,-0.005650402653339377,0.004305845560151193,7.063245915322537,0.08462698775764987,0.3397808342301509,0.0007589285714285714,False,False,False
3,15,M2+O,0.0,0.0009740697228937927,0.0787021563787819,-0.0056761938018287965,-0.0016949549104244848,6.56886147867084,0.08401189837054993,0.3585470255612233,0.0005158730158730158,False,False,False
2,15,M2+O,0.0,0.0010251592102475155,0.07380096506967292,-0.00630502243112546,0.0017217815172953246,7.030231866189448,0.08468797908730538,0.34291964274686837,0.0007390873015873016,False,False,False
0,25,M2+O,0.0,0.001820517416728421,0.07996982045015974,-0.0026797474567718587,0.017604645281066915,1.897914795628689,0.07601089235747722,0.44114177670888655,0.0,False,False,False
3,25,M2+O,0.0,0.002094399376109741,0.08338401941481655,-0.0032605445094802355,0.012869876876166933,1.80941881613149,0.07575359063883177,0.4522883198264179,0.0,False,False,False
1,19,M2+O,0.0,0.0049451678654282,0.16424846475599497,0.0019402885486167359,0.003001699355159467,4.488344585015728,0.08903742143463021,0.620802818195147,0.0,False,False,False
