effect,metric,seed_count,mean,between_seed_sd,between_seed_se,ci_lower,ci_upper,seed_min,seed_max,pooled_q10,pooled_median,pooled_q90
echo_at_O0,q_forward_mean_max_error,5,-1.6263032587282567e-19,4.1639574535084696e-19,1.8621783842923717e-19,-6.796539318801948e-19,3.5439328013454343e-19,-5.421010862427522e-19,5.421010862427522e-19,-6.938893903907228e-18,0.0,0.0
echo_at_O0,rough_hurst,5,0.00024948196130803694,4.626520568129785e-06,2.069042897927829e-06,0.00024373737728164096,0.00025522654533443294,0.00024354018462898242,0.00025490929366059204,-0.006834912216319923,-4.7238274432578886e-05,0.005922375388653133
echo_at_O0,taylor_fraction,5,0.0007617187500000023,0.0014296721577472537,0.0006393688260523324,-0.0010134536975090554,0.00253689119750906,-0.0017089843749999948,0.0017578124999999972,-0.012499999999999956,0.0,0.015625
echo_at_O0,taylor_gap,5,2.8971704251138682e-05,2.024303657383214e-05,9.052961170020622e-06,3.8366545230892395e-06,5.4106753979188125e-05,2.554131726652494e-06,5.162551753686065e-05,-0.0016911662429163715,-1.2693263961863904e-05,0.0017570965249257917
echo_at_O0,zumbach,5,-0.00031948163084265956,0.00013036719886376193,5.8301983739121e-05,-0.0004813538882184634,-0.0001576093734668557,-0.0004616707568732856,-0.00015499248214052866,-0.013259015090836067,-9.78626018445939e-06,0.0099265709259693
echo_at_O0,zumbach_rank,5,-0.0004154116667627092,0.00013756449650134867,6.152071309350953e-05,-0.0005862205494994615,-0.0002446027840259569,-0.0005880114545302931,-0.00020697148398798735,-0.008473785779371584,3.548977798409694e-05,0.006530701668541378
echo_at_O1,absolute_return_tail_ratio,5,0.0004989594495259986,0.0025145281697522242,0.0011245311837808207,-0.002623239651324541,0.0036211585503765384,-0.0032557413893324096,0.003647550689745444,-0.02273736238860655,0.00013225316945653098,0.028939574595992838
echo_at_O1,acceptance_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
echo_at_O1,distance,5,-0.0018154622863311132,0.0002869898789271735,0.00012834577562711885,-0.0021718072868438416,-0.0014591172858183848,-0.0020788780282103825,-0.0014479496498328254,-0.04764835396635663,2.7132237190849234e-05,0.03875010088295255
echo_at_O1,excess_kurtosis,5,0.01123071539693713,0.003425622436780774,0.0015319849267780572,0.006977243345747393,0.015484187448126865,0.006447200495030137,0.015781456564402458,-0.1942990761286654,0.001081158966518947,0.2038007274082665
echo_at_O1,hill_tail_index,5,-0.0007371376993042502,0.003250090673087822,0.0014534847356124834,-0.004772658278975239,0.003298382880366738,-0.005325011307044335,0.002764085299848642,-0.032636180076605334,-0.0003069829007080749,0.030358784267172874
echo_at_O1,hill_threshold_instability,5,-0.0005023476008198395,0.0036465509419367687,0.0016307871579173006,-0.00503013862303875,0.004025443421399071,-0.006122601593185474,0.0032864303248908095,-0.030122085380611955,-0.0008431018407318025,0.03075552974801249
echo_at_O1,leverage,5,2.9005294159327824e-05,2.0686672533107588e-05,9.251361202461267e-06,3.319397632337467e-06,5.4691190686318185e-05,3.0229969025661556e-06,5.086403130563385e-05,-0.000918601040480023,1.3483940456126935e-05,0.0009708961596878805
echo_at_O1,leverage_rank,5,-3.7079663256198566e-06,3.14959704329597e-05,1.4085426181084274e-05,-4.281537890071614e-05,3.539944624947643e-05,-4.5724309051695197e-05,4.302901573208058e-05,-0.001048554557577068,4.186035318929412e-07,0.0009423090470921636
echo_at_O1,max_abs_return_acf,5,3.215146915868383e-05,3.279546889692089e-05,1.466657956149903e-05,-8.569483874834154e-06,7.287242219220182e-05,-1.3954776348655226e-05,7.643192347436009e-05,-0.0008637200163677889,6.463868003556139e-06,0.0010170734818162317
echo_at_O1,mean_log_variance_acf,5,0.000226058479589346,0.0001432723730842829,6.407335310283355e-05,4.816233199337396e-05,0.00040395462718531805,9.08421585873644e-05,0.0004704172402044279,-0.006128397012582278,-5.3395329759314825e-05,0.0071517029639115055
echo_at_O1,mean_volatility,5,-5.440982202964172e-05,1.2020821156679661e-05,5.375874650340674e-06,-6.933564288873698e-05,-3.948400117054645e-05,-7.304207634179687e-05,-4.014804161809682e-05,-0.0005868792737150242,-7.6237427808489855e-06,0.0004054765774186205
echo_at_O1,p_cap_exceedance_fraction,5,2.515035962301587e-05,6.044641618818768e-06,2.7032459118606274e-06,1.7644945742884487e-05,3.265577350314725e-05,1.4919704861111116e-05,3.080822172619048e-05,-5.208333333333613e-05,0.0,0.00014880952380952377
echo_at_O1,q995_volatility,5,0.0002162226095212832,0.0001359241035863842,6.07871070799756e-05,4.7450543609950824e-05,0.0003849946754326156,1.0201185156095798e-05,0.00036660679621533217,-0.007317904795792706,-9.313773200847475e-06,0.007745353962424539
echo_at_O1,q_cap_exceedance_fraction,5,2.542162698412699e-05,9.487830743160138e-06,4.243086900143683e-06,1.3640929129294183e-05,3.7202324838959795e-05,1.3757130456349239e-05,3.7589905753968215e-05,-7.440476190476164e-05,0.0,0.00014880952380952393
echo_at_O1,q_forward_mean_max_error,5,2.710505431213761e-19,2.6279325164625023e-19,1.175247149418448e-19,-5.525037641867487e-20,5.97351462661427e-19,0.0,7.047314121155779e-19,0.0,0.0,6.938893903907228e-18
echo_at_O1,rough_hurst,5,0.00018451401578878701,4.975938030935789e-06,2.225307137799775e-06,0.0001783355726784811,0.00019069245889909292,0.00017948102034374687,0.00019046523482050507,-0.006725126601115548,-2.7419954951077297e-05,0.005546288781305967
echo_at_O1,taylor_fraction,5,0.0008300781250000017,0.0005437269885576229,0.00024316210152321903,0.0001549518984562513,0.001505204351543752,0.0003417968749999927,0.001611328125000009,-0.012499999999999956,0.0,0.015625
echo_at_O1,taylor_gap,5,1.65550119048245e-05,1.8713110511603143e-05,8.368757434882098e-06,-6.680383711841544e-06,3.979040752149055e-05,-6.167893997882129e-06,3.7820435746002364e-05,-0.001643442347012699,-1.243442747782264e-05,0.0017292868823108854
echo_at_O1,zumbach,5,-0.0004416518628069531,0.0001484251790137711,6.637775796947347e-05,-0.0006259460640153016,-0.0002573576615986046,-0.0005909883229246795,-0.000214903357379725,-0.012743515828764996,-1.2056459280191008e-05,0.00964727326682955
echo_at_O1,zumbach_rank,5,-0.0004261441563533293,0.0001488732333692876,6.657813396878343e-05,-0.000610994690524161,-0.00024129362218249762,-0.0006083199045671874,-0.00020693646536455948,-0.00721351073371547,4.051463807095042e-05,0.006190754946830892
echo_orthogonal_interaction,absolute_return_tail_ratio,5,-0.0004346592076733921,0.0020030861312676875,0.0008958073508603232,-0.0029218191421697386,0.0020525007268229548,-0.003856884647546008,0.0009797858394652859,-0.01816675423488956,-0.00021094948175437445,0.017984763675939465
echo_orthogonal_interaction,acceptance_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
echo_orthogonal_interaction,distance,5,-0.00031037272525829505,0.00016279042867865223,7.280209292235953e-05,-0.0005125037398007351,-0.000108241710715855,-0.000534832738890294,-0.00010502918509501007,-0.006314135436251389,1.967533373478711e-05,0.008397014609519443
echo_orthogonal_interaction,excess_kurtosis,5,7.943634619987892e-05,0.0016818101215182288,0.0007521283513923883,-0.0020088067335040033,0.0021676794259037615,-0.0014537769709475085,0.0023019211346091677,-0.01612095315674602,-2.4721447712483524e-05,0.01857217257203399
echo_orthogonal_interaction,hill_tail_index,5,0.0011055827383747011,0.0026175152648512806,0.0011705884128701658,-0.0021444917307399244,0.004355657207489327,-0.0019401480399211975,0.004903525320568109,-0.029300379416920517,0.00041676050544392496,0.03060199099487946
echo_orthogonal_interaction,hill_threshold_instability,5,0.0005756147478378235,0.002855428077154537,0.0012769862570758117,-0.002969867495025165,0.004121096990700812,-0.0030609757635078733,0.003985982510040994,-0.03400293065908265,-0.00044257364350205886,0.03373481933874281
echo_orthogonal_interaction,leverage,5,-1.4432198704344211e-05,2.7115029508127896e-06,1.212620983841733e-06,-1.7798974299391722e-05,-1.1065423109296699e-05,-1.8147613963707732e-05,-1.0569135577122735e-05,-8.924304717260206e-05,-1.291019427862583e-06,7.381867040434264e-05
echo_orthogonal_interaction,leverage_rank,5,-3.468068175974461e-06,7.841053625463462e-06,3.506625784351495e-06,-1.3204022170697543e-05,6.26788581874862e-06,-1.1652430278038456e-05,4.64000830088703e-06,-0.00010276662984183202,1.2795152805628734e-06,9.469847636542355e-05
echo_orthogonal_interaction,max_abs_return_acf,5,1.6446975421966913e-05,3.4361345033226415e-05,1.5366860658523807e-05,-2.6218269635648053e-05,5.9112220479581884e-05,-3.325996779144659e-05,5.841593169231751e-05,-0.0002295968960523142,1.350938897450027e-06,0.0002798720621067119
echo_orthogonal_interaction,mean_log_variance_acf,5,-1.5242545919356862e-05,4.909509378304173e-05,2.195599341212172e-05,-7.620215635819721e-05,4.571706451948349e-05,-6.868969525497534e-05,5.94542729864097e-05,-0.0009993757035370462,-1.8275916875976073e-06,0.0005133991995234164
echo_orthogonal_interaction,mean_volatility,5,3.3416922589284135e-06,2.306211224584624e-06,1.0313690137288506e-06,4.781528091082705e-07,6.205231708748557e-06,2.307300439813656e-07,6.316770556298156e-06,-2.936722412195114e-05,7.21996288588489e-08,3.970373932275233e-05
echo_orthogonal_interaction,p_cap_exceedance_fraction,5,4.107762896825402e-06,6.250752225720177e-06,2.795421377443685e-06,-3.6535711035433902e-06,1.1869096897194195e-05,-3.1001984126984796e-06,1.1431981646825458e-05,-4.960317460317459e-05,0.0,7.440476190476085e-05
echo_orthogonal_interaction,q995_volatility,5,-1.2078565718061113e-05,6.852888778607605e-05,3.064705030242422e-05,-9.71684185189774e-05,7.301128708285516e-05,-0.00012269578083568856,6.322908443317111e-05,-0.001342915029974978,-3.103813284183188e-05,0.0013920272607123641
echo_orthogonal_interaction,q_cap_exceedance_fraction,5,8.913070436507737e-07,4.30135073335553e-06,1.9236225269703074e-06,-4.449525305604147e-06,6.232139392905694e-06,-4.262772817460327e-06,5.812872023809519e-06,-4.960317460317454e-05,0.0,7.440476190476164e-05
echo_orthogonal_interaction,q_forward_mean_max_error,5,4.336808689942018e-19,5.724238379834584e-19,2.559957227344678e-19,-2.770772023434829e-19,1.1444389403318864e-18,-5.421010862427522e-19,9.215718466126788e-19,-6.938893903907228e-18,0.0,6.938893903907228e-18
echo_orthogonal_interaction,rough_hurst,5,-6.496794551924987e-05,4.62765924438297e-06,2.0695521294291267e-06,-7.071394339895504e-05,-5.9221947639544697e-05,-6.996590239757196e-05,-5.8857901148326555e-05,-0.0002539251492354382,-8.157360252818852e-07,0.0002490061147740485
echo_orthogonal_interaction,taylor_fraction,5,6.835937499999941e-05,0.0013560687669179371,0.0006064523889985651,-0.0016154223919705747,0.0017521411419705736,-0.001367187499999996,0.0020507812499999875,-0.009375000000000022,0.0,0.009375000000000133
echo_orthogonal_interaction,taylor_gap,5,-1.2416692346314166e-05,5.860039771433758e-06,2.6206894559556426e-06,-1.969289275854568e-05,-5.140491934082654e-06,-2.068446249622177e-05,-5.21360318605788e-06,-0.00010413710054203734,-1.7657835900252578e-06,7.282498682317597e-05
echo_orthogonal_interaction,zumbach,5,-0.00012217023196429356,5.0626463398066426e-05,2.2640842723696304e-05,-0.00018503128892205324,-5.930917500653388e-05,-0.00019159640002007643,-5.9910875239196345e-05,-0.0007274676429752373,-1.667745467540463e-06,0.00045958840057134577
echo_orthogonal_interaction,zumbach_rank,5,-1.0732489590620183e-05,5.866624359624716e-05,2.6236341733154074e-05,-8.35762521739324e-05,6.211127299269204e-05,-0.00010501690443870424,4.87866550252294e-05,-0.0006825164656651147,-2.4248209499566718e-06,0.0005529920349185751
orthogonal_at_echo0,absolute_return_tail_ratio,5,0.01847816454803631,0.012004644271856097,0.005368640127514739,0.003572429944429554,0.03338389915164307,0.008423052092007454,0.039156825005797424,-0.028882325361619852,0.004490536439574422,0.0850361994844368
orthogonal_at_echo0,acceptance_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orthogonal_at_echo0,distance,5,-0.03924252860642358,0.0069045921975392985,0.0030878275021225055,-0.047815712160386735,-0.03066934505246042,-0.047559295397034886,-0.03240851801113318,-0.1460383910015397,-0.007309311160816713,3.769198002038382e-05
orthogonal_at_echo0,excess_kurtosis,5,0.25255809956296355,0.1323703348734666,0.05919781339629647,0.08819862032040385,0.41691757880552327,0.09772906790359606,0.4050173912152741,-0.1041811055204496,0.04821568531220333,0.8956479405164971
orthogonal_at_echo0,hill_tail_index,5,-0.008523192269172822,0.014010804340755153,0.0062658221850755294,-0.025919903604965516,0.008873519066619873,-0.02700855656622751,0.006350035132251134,-0.06246214873244884,-0.0019133530800341525,0.04705437499774208
orthogonal_at_echo0,hill_threshold_instability,5,0.00953170788525285,0.008868744047108383,0.003966222912876188,-0.0014802923073255758,0.020543708077831277,0.003950506548263478,0.02455850497146163,-0.05251044443719479,0.005613418337025167,0.08121757293883843
orthogonal_at_echo0,leverage,5,0.0008970843892228353,0.001161420897244134,0.0005194032153453364,-0.0005450101256467193,0.00233917890409239,-0.0003536289699201473,0.0022861662415576437,-0.0005848418017880518,0.00037412136399726445,0.002962534778146496
orthogonal_at_echo0,leverage_rank,5,0.0005098951424213469,0.0008207286990938315,0.00036704103245175545,-0.0005091741355360739,0.0015289644203787677,-0.0002938869678092319,0.001607301467091053,-0.0006009516544916887,9.589953864811178e-05,0.0021866743973449542
orthogonal_at_echo0,max_abs_return_acf,5,0.001407655701799271,0.0008674032430214503,0.00038791452305994654,0.00033063232301434593,0.0024846790805841965,-5.276218855102346e-05,0.002246393350791029,-0.00041385196945129395,0.0005546507097165393,0.004736789223471835
orthogonal_at_echo0,mean_log_variance_acf,5,0.01663965657107298,0.0022391689691417626,0.001001386805621822,0.013859361076194617,0.019419952065951342,0.013727721329009313,0.019381702313797176,-7.620418334703946e-05,0.003641279784821868,0.05314528340423489
orthogonal_at_echo0,mean_volatility,5,-0.0015762336801598581,0.0002710821008222888,0.00012123160098441788,-0.001912826565308337,-0.0012396407950113792,-0.0020134273397831425,-0.0013045466516548076,-0.004257905954836483,-0.00033574636741821873,-1.912849631389017e-05
orthogonal_at_echo0,p_cap_exceedance_fraction,5,6.638299851190478e-05,6.165932435835974e-05,2.7574888142400194e-05,-1.0177164697438909e-05,0.00014294316172124846,-2.0151289682539675e-05,0.0001468718998015873,-4.9603174603174644e-05,0.0,0.0001512896825396857
orthogonal_at_echo0,q995_volatility,5,0.004557589607873805,0.0008300889560608827,0.0003712270666247939,0.003526898035826461,0.00558828117992115,0.0034909007702683395,0.00555814732911048,-0.0011030623357777046,0.00129950938093773,0.010688007254496201
orthogonal_at_echo0,q_cap_exceedance_fraction,5,7.076202876984128e-05,6.058715113693373e-05,2.7095397701047496e-05,-4.466855550619588e-06,0.00014599091309030216,-2.2863963293650753e-05,0.0001406715029761905,-4.9603174603174644e-05,0.0,0.00019841269841269776
orthogonal_at_echo0,q_forward_mean_max_error,5,-2.168404344971009e-19,3.5132165722645138e-19,1.5711582150524508e-19,-6.530638880644688e-19,2.19383019070267e-19,-5.421010862427522e-19,3.7947076036992655e-19,-6.938893903907228e-18,0.0,6.938893903908806e-19
orthogonal_at_echo0,rough_hurst,5,0.007422926178069146,0.001283151494389234,0.0005738427933769534,0.005829683163244675,0.009016169192893617,0.006047513061248944,0.00896735067102452,2.128008521362154e-05,0.0015219132759636059,0.020038058858407853
orthogonal_at_echo0,taylor_fraction,5,0.024667968749999998,0.005832345288477516,0.0026083041066572695,0.01742615558020412,0.031909781919795877,0.019360351562500003,0.03466796875,-0.006249999999999978,0.009374999999999911,0.07875000000000022
orthogonal_at_echo0,taylor_gap,5,0.0036808517592924242,0.0004013868936492507,0.00017950567589544063,0.0031824641040973066,0.004179239414487542,0.0032001519831346323,0.004150959968204633,2.9570419020195267e-05,0.000809173723838273,0.010938312015776896
orthogonal_at_echo0,zumbach,5,-0.0004413861637919646,0.008072018600396457,0.0036099164612258374,-0.01046412105273538,0.009581348725151451,-0.010105829065264487,0.011475928907655494,-0.012420833854377214,-0.0006250611544052261,0.011369719262269852
orthogonal_at_echo0,zumbach_rank,5,-0.0003494847251070335,0.00528598749386058,0.0023639654728972014,-0.006912905091189055,0.006213935640974989,-0.007753270403632856,0.006464914148789436,-0.007908010592218332,3.523783966217012e-05,0.006920894925873338
orthogonal_at_echo1,absolute_return_tail_ratio,5,0.01804350534036292,0.012956783474843032,0.005794449723898991,0.0019555337671288593,0.034131476913596984,0.007933193797333492,0.04007470486310569,-0.02697968815382916,0.0023658777064594627,0.0857284677119458
orthogonal_at_echo1,acceptance_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orthogonal_at_echo1,distance,5,-0.039552901331681864,0.00685400976362696,0.0030652063499834294,-0.04806327849851455,-0.031042524164849178,-0.047884239669917526,-0.03294335075002348,-0.151878425149398,-0.006487304171667582,0.00010106519598311825
orthogonal_at_echo1,excess_kurtosis,5,0.2526375359091634,0.13378219202893954,0.05982921511112786,0.08652500446604658,0.41875006735228015,0.09627529093264856,0.4063863763154725,-0.10251113133426841,0.05221048292396979,0.8976896890759313
orthogonal_at_echo1,hill_tail_index,5,-0.007417609530798122,0.01362915943534152,0.006095145394721257,-0.02434044612744083,0.009505227065844585,-0.022105031245659403,0.008394830127072123,-0.06501626711786077,0.0015134457749539365,0.04992299490433192
orthogonal_at_echo1,hill_threshold_instability,5,0.010107322633090674,0.009849507796997012,0.004404833795799904,-0.0021224565984677857,0.022337101864649135,0.0014347239004269758,0.025630069431713334,-0.05202128394765634,0.005724216284436284,0.081672737956659
orthogonal_at_echo1,leverage,5,0.000882652190518491,0.0011615583546609684,0.000519464688170947,-0.0005596130002768328,0.002324917381313815,-0.000371776583883855,0.002272335485170679,-0.0005987082993067515,0.00036693309031867946,0.0029042953986366626
orthogonal_at_echo1,leverage_rank,5,0.0005064270742453725,0.0008141160575188506,0.0003640837692372557,-0.0005044315247353692,0.0015172856732261141,-0.00028924695950834485,0.0015956490368130144,-0.0006078249498179278,8.53043221742851e-05,0.0022170161916426133
orthogonal_at_echo1,max_abs_return_acf,5,0.0014241026772212383,0.0008964317850351956,0.0004008964817060352,0.0003110356028975,0.0025371697515449766,-8.602215634247005e-05,0.002277656012053789,-0.00043162793039648866,0.0005779707566474432,0.0049914239486772635
orthogonal_at_echo1,mean_log_variance_acf,5,0.016624414025153626,0.0022017254827974217,0.0009846415694657158,0.013890610759236267,0.019358217291070987,0.013787175601995723,0.019355361126082448,-9.784841000894661e-05,0.003559956133954739,0.054746154867623936
orthogonal_at_echo1,mean_volatility,5,-0.0015728919879009298,0.00027284975066437623,0.00012202211802588272,-0.0019116797002197592,-0.0012341042755821003,-0.002013196609739161,-0.0012998174457865268,-0.004276327797476989,-0.00033028053293393533,-2.085922323972197e-05
orthogonal_at_echo1,p_cap_exceedance_fraction,5,7.049076140873017e-05,5.962538504280511e-05,2.6665282828062283e-05,-3.5439325779581247e-06,0.00014452545539541848,-1.898871527777779e-05,0.0001437717013888888,-4.9603174603174644e-05,0.0,0.0001736111111111111
orthogonal_at_echo1,q995_volatility,5,0.004545511042155744,0.0008851737999426857,0.0003958617577147289,0.0034464226026136896,0.005644599481697798,0.003368204989432651,0.005574287245789754,-0.001149743724886687,0.0012152216755822454,0.01060524903743907
orthogonal_at_echo1,q_cap_exceedance_fraction,5,7.165333581349207e-05,6.355368347879002e-05,2.842207129581596e-05,-7.2589849153588556e-06,0.000150565656542343,-2.7126736111111086e-05,0.0001455155629960317,-4.9603174603174644e-05,0.0,0.0001984126984126978
orthogonal_at_echo1,q_forward_mean_max_error,5,2.168404344971009e-19,2.2351400383409363e-19,9.995850129923638e-20,-6.068885715807125e-20,4.94369726152273e-19,-1.6263032587282567e-19,3.7947076036992655e-19,-6.938893903906834e-19,0.0,6.938893903907228e-18
orthogonal_at_echo1,rough_hurst,5,0.007357958232549896,0.0012792096905264736,0.0005720799650987327,0.005769609613669796,0.008946306851429997,0.005984734749070348,0.008898172223438,1.1277064620516478e-05,0.0014851332299289609,0.0201271078450954
orthogonal_at_echo1,taylor_fraction,5,0.024736328125000002,0.005095829545043304,0.002278924252893731,0.018409020037936666,0.031063636212063338,0.02141113281249999,0.033642578125,-0.006249999999999978,0.009374999999999911,0.07843750000000016
orthogonal_at_echo1,taylor_gap,5,0.0036684350669461104,0.0003986244590077324,0.0001782702775670736,0.0031734774273927567,0.004163392706499464,0.0031949383799485744,0.004137301679670735,2.2786869442691533e-05,0.0008013973420240694,0.010968926023353602
orthogonal_at_echo1,zumbach,5,-0.0005635563957562581,0.008051258445265618,0.0036006322376066382,-0.010560514147476587,0.009433401355964072,-0.010247322435149496,0.011284332507635417,-0.012423827482365465,-0.0005990219809320135,0.011069372056434306
orthogonal_at_echo1,zumbach_rank,5,-0.0003602172146976537,0.005230726916302655,0.0023392521913181176,-0.006855022511106054,0.006134588081710746,-0.007704483748607627,0.006359897244350732,-0.008013482811840836,-4.495995646859423e-06,0.00633488675851276
