seed,architecture,beta,qJ,rough_hurst,leverage_rank,zumbach_rank,excess_kurtosis,mean_log_variance_acf,max_abs_return_acf,cap
196613,slow_5_250_p0,1.2,0.4,0.10012271143798275,0.003490545458704268,0.06094315544271611,13.495809808579182,0.21120411474012757,0.09118303861080776,0.0009672619047619048
196613,slow_5_250_pm05,1.0,0.05,0.12420718298626054,0.0021837894103027026,0.04199532029385815,3.0583711403671305,0.5221406568444669,0.07912591774332954,0.0
196613,slow_5_250_pm05,1.0,0.1,0.13320875593528558,0.006066744343830286,0.0660368749271683,3.4918183426751694,0.4919085919733921,0.07892902553950085,0.0
196613,slow_5_250_pm05,1.0,0.2,0.16037940817963084,0.010715299873177375,0.08105038801544745,5.445974130246039,0.42571809633923174,0.08559090048299625,4.96031746031746e-05
196613,slow_5_250_pm05,1.0,0.4,0.18762991898465864,0.012567889080278793,0.05830245001776669,16.239678311808927,0.3844186533286891,0.0996896678382442,0.0010416666666666667
196613,slow_5_250_pm05,1.2,0.05,0.10753538235348901,-0.0006243014946917306,0.03875910901345908,3.3672323547224736,0.48106033281650207,0.08091545457635796,0.0
196613,slow_5_250_pm05,1.2,0.1,0.11695887559211482,0.003834264546587368,0.06213888435781162,3.7706494134379764,0.4576572820816398,0.0803583759373393,0.0
196613,slow_5_250_pm05,1.2,0.2,0.1463425735671046,0.009330523593786829,0.0784759830814587,5.610271639718057,0.4068139491434304,0.0857106776538861,4.96031746031746e-05
196613,slow_5_250_pm05,1.2,0.4,0.1803063594105842,0.01233316655409811,0.05957977722549985,16.085463649827215,0.37806399773516697,0.09927655169219136,0.0011160714285714285
196613,mid_10_500_pm05,1.0,0.05,0.12086875182416278,0.0012469079665133986,0.04201008683763454,3.082664464808106,0.5125681448873997,0.07973121166332497,0.0
196613,mid_10_500_pm05,1.0,0.1,0.12429471363047534,0.004476127713126115,0.06657376945983484,3.543107831732204,0.46806454441354733,0.07930405669632518,0.0
196613,mid_10_500_pm05,1.0,0.2,0.13715072849394055,0.006937429872959446,0.08706516798392311,5.5277683540729114,0.36955142837641625,0.08330701600668519,4.96031746031746e-05
196613,mid_10_500_pm05,1.0,0.4,0.1461803780918969,0.007433882288722656,0.06760717186796454,14.851005617439405,0.2745883785939992,0.09212135496964802,0.000818452380952381
196613,mid_10_500_pm05,1.2,0.05,0.10510391057326895,-0.0013499303025697198,0.038421548684009744,3.397793527033751,0.4726627271014614,0.08152403922237075,0.0
196613,mid_10_500_pm05,1.2,0.1,0.1100829873838896,0.002143294646396396,0.06260612300459167,3.83745221786877,0.4360731680728938,0.08107855557011326,0.0
196613,mid_10_500_pm05,1.2,0.2,0.12652969170219985,0.005656823446154096,0.0839256653466218,5.68765664164113,0.3538942033990474,0.08405291137613147,4.96031746031746e-05
