seed,architecture,beta,qJ,rough_hurst,leverage_rank,zumbach_rank,excess_kurtosis,mean_log_variance_acf,max_abs_return_acf,cap
196613,slow_5_250_pm05,1.5,0.1,0.09681561781916731,0.00033690215536598313,0.056579125789326445,4.299020808232493,0.40667927950111626,0.08255561834007415,0.0
196613,slow_5_250_pm05,1.5,0.2,0.12674274866745197,0.007023299209986611,0.07428612629082365,5.972893827093662,0.376502639874721,0.08647153441472485,2.48015873015873e-05
196613,slow_5_250_pm05,1.5,0.3,0.15329241141760552,0.01062943686495611,0.06947561536393501,9.633294166166243,0.36509424753010256,0.09283157162611629,0.0001984126984126984
196613,slow_5_250_pm05,1.5,0.4,0.16875343325815334,0.011835492086602496,0.05940660427034671,15.930288162224214,0.36578034690944683,0.09916228042028591,0.0008680555555555555
196613,slow_5_250_pm05,2.0,0.1,0.07303211458086589,-0.005080189732586388,0.047540842066447764,5.34735323116893,0.3305225133628342,0.08560048698436161,0.0
196613,slow_5_250_pm05,2.0,0.2,0.09958023361209487,0.0030324411029992184,0.06633610172776902,6.806046757769877,0.3254787188740833,0.08858027131469316,2.48015873015873e-05
196613,slow_5_250_pm05,2.0,0.3,0.12841555532039034,0.008049656647119714,0.06368491506305167,10.02547446647915,0.3315908135563166,0.09318953391655432,0.00029761904761904765
196613,slow_5_250_pm05,2.0,0.4,0.1482720513784791,0.010409254547181708,0.057755427175052956,15.834438868395802,0.34298905825669623,0.09757496460973845,0.001140873015873016
196613,slow_5_250_pm05,2.5,0.1,0.0578885674921362,-0.009689515920054926,0.03903167413714305,6.517101453983834,0.26937934245175243,0.08753714452043829,0.0
196613,slow_5_250_pm05,2.5,0.2,0.07952934740128662,-0.0009049741118507784,0.057558616787160316,7.8037125898617745,0.27856388088876305,0.08973204534564516,4.96031746031746e-05
196613,slow_5_250_pm05,2.5,0.3,0.10694413760341505,0.005127825321507609,0.05792251276275821,10.685699118476377,0.2968979408821017,0.09406131718582746,0.00047123015873015874
196613,slow_5_250_pm05,2.5,0.4,0.1286825297127397,0.008975575140333394,0.053468598686308946,15.916678796287455,0.3173820875245606,0.09734867250933861,0.0017857142857142857
196613,slow_5_250_pm05,3.0,0.1,0.047999252719940544,-0.013472402398447863,0.03098789039084466,7.718294921832705,0.2223989674989443,0.08878468493500771,2.48015873015873e-05
196613,slow_5_250_pm05,3.0,0.2,0.06515072560429658,-0.0048582800919419805,0.048895359289054544,8.868871285655501,0.23827346778786873,0.09108921796227083,0.0001240079365079365
196613,slow_5_250_pm05,3.0,0.3,0.08942297652223219,0.0019965003174417357,0.05218177163461608,11.54159361839946,0.2637137576600903,0.09628781020884628,0.0008432539682539683
196613,slow_5_250_pm05,3.0,0.4,0.11093896867448821,0.006521533616572938,0.04780097291087721,16.242302084116968,0.2907224909102727,0.09715638908741005,0.002802579365079365
196613,slow_5_250_pm05,4.0,0.1,0.03663162298560504,-0.018603170415314604,0.016958012645219362,10.034200378471102,0.15984150320250237,0.09085561944847936,0.0003720238095238095
196613,slow_5_250_pm05,4.0,0.2,0.047430577372478376,-0.011273208965614383,0.03530156428092197,11.207673369426644,0.17803191949856306,0.09093021971202814,0.001488095238095238
196613,slow_5_250_pm05,4.0,0.3,0.06432592726946464,-0.004636600653239661,0.039595878656130255,13.165639372444748,0.2067901924926721,0.09550569450908994,0.003373015873015873
196613,slow_5_250_pm05,4.0,0.4,0.0807649043312193,-0.00016535911405324093,0.03773480736116405,16.564636096548867,0.23739751246559967,0.09681686193049951,0.006919642857142857
196613,mid_10_500_pm05,1.5,0.1,0.09212649082423556,-0.001107180604654851,0.05686928823819568,4.387484417225095,0.38830883327307397,0.08340597710885919,0.0
196613,mid_10_500_pm05,1.5,0.2,0.11130377317666826,0.003641624159143721,0.07866750114850896,6.056317824224411,0.328629878793431,0.0854092264485799,4.96031746031746e-05
196613,mid_10_500_pm05,1.5,0.3,0.12711899606545335,0.005798639187495736,0.07845354471331317,9.403687577904005,0.2869605232822627,0.08713060775579265,0.0001984126984126984
196613,mid_10_500_pm05,1.5,0.4,0.13432176762776227,0.006106345971522379,0.06720286772703321,14.498778600455914,0.26391061811770417,0.08912938735355423,0.0006200396825396825
196613,mid_10_500_pm05,2.0,0.1,0.07051414665681702,-0.006215023266073705,0.047126111103286884,5.449606903281044,0.3168004939651766,0.0865291622384976,0.0
196613,mid_10_500_pm05,2.0,0.2,0.08959402068007115,-8.636205686674394e-05,0.06921351772704648,6.86988143314775,0.28604258596004906,0.08677506790722837,7.440476190476191e-05
196613,mid_10_500_pm05,2.0,0.3,0.10911986578080307,0.003197934562391605,0.07248394560671217,9.654110448427847,0.2637251571000954,0.08921855753645865,0.0002728174603174603
196613,mid_10_500_pm05,2.0,0.4,0.1207359974337346,0.004413706217230631,0.06415248393513977,14.379154829037233,0.25071494041949266,0.08813379287911535,0.0010416666666666667
196613,mid_10_500_pm05,2.5,0.1,0.05649820988920094,-0.010666770281444353,0.037606625862324,6.615472328697695,0.2592064749141546,0.08846293765563568,0.0
196613,mid_10_500_pm05,2.5,0.2,0.0730780173408048,-0.0038016922647310454,0.05874501468011633,7.859912970890763,0.24665779956236017,0.0882105298550902,9.92063492063492e-05
196613,mid_10_500_pm05,2.5,0.3,0.09291068368620138,0.0003352810410720201,0.06439802238996958,10.19071720371182,0.2390790326673631,0.0908841494230046,0.00034722222222222224
196613,mid_10_500_pm05,2.5,0.4,0.10710280611417225,0.0025977286081037554,0.0597182018212965,14.354737041622316,0.23521771852998094,0.08971239096591199,0.0016617063492063492
196613,mid_10_500_pm05,3.0,0.1,0.047237887476128226,-0.0142579922019755,0.02888304686832146,7.805417086254077,0.2148565531022613,0.08977077783226564,2.48015873015873e-05
196613,mid_10_500_pm05,3.0,0.2,0.060996126029966256,-0.007328494092441221,0.04908628475913894,8.930158787203794,0.2126610295025187,0.08947359905958356,0.00014880952380952382
196613,mid_10_500_pm05,3.0,0.3,0.07931651603547704,-0.002439829941436909,0.05638906164983397,11.082544046191792,0.215064253328693,0.09210713535285978,0.000744047619047619
196613,mid_10_500_pm05,3.0,0.4,0.09421028650879282,0.00022886875827217608,0.05404442001335567,14.44013779241963,0.21832855961046532,0.08994796664256019,0.002628968253968254
196613,mid_10_500_pm05,4.0,0.1,0.03650916140592882,-0.019200907000926602,0.015552579761001654,10.104939141377065,0.15570898893932172,0.09143298107904121,0.0004464285714285714
196613,mid_10_500_pm05,4.0,0.2,0.04577719083938853,-0.01302414079669427,0.03372803097441529,11.255861637207342,0.16157421793673066,0.08996958567706036,0.0013392857142857143
196613,mid_10_500_pm05,4.0,0.3,0.05921116624121789,-0.008392556655465564,0.0400370996793402,13.025509335177226,0.17248675147562845,0.09328724481012637,0.0038194444444444443
196613,mid_10_500_pm05,4.0,0.4,0.07181246294282384,-0.005168730996102723,0.041031646037658936,15.843023619433318,0.18310793073282228,0.09293697249920604,0.006994047619047619
221251,slow_5_250_pm05,1.5,0.1,0.1003648538476782,-0.010612899775829568,0.013705686275406026,4.347958395552558,0.43478881417100823,0.09124185815222206,0.0
221251,slow_5_250_pm05,1.5,0.2,0.12177269439396224,-0.006786719009377624,0.024157840875795474,5.5004983387705835,0.3912108029218717,0.09191701431547072,0.0
221251,slow_5_250_pm05,1.5,0.3,0.14285866629144833,-0.004922191401597783,0.01926416061047761,7.578080875526002,0.3497738880401446,0.0935869200137438,2.48015873015873e-05
221251,slow_5_250_pm05,1.5,0.4,0.1589405868847372,-0.00409708109072972,0.008606149236172797,11.691708807633574,0.32367627974962965,0.09839639497323975,4.96031746031746e-05
221251,slow_5_250_pm05,2.0,0.1,0.07681573566116709,-0.01450056621585377,-0.0056027522569911635,5.318461382625069,0.35434729328406067,0.09297200621534309,0.0
221251,slow_5_250_pm05,2.0,0.2,0.0961269995641027,-0.009984743961517243,0.004754202407936059,6.289723508651613,0.3330579057625732,0.09321486850818003,0.0
221251,slow_5_250_pm05,2.0,0.3,0.1182535240930711,-0.0070884641362370686,0.004465167739030916,7.964087646299669,0.31151817913978264,0.09459016391053804,2.48015873015873e-05
221251,slow_5_250_pm05,2.0,0.4,0.1373874194008673,-0.005366269534620097,-0.00326121452765102,11.47667699396922,0.29817585496769705,0.09846036811456156,0.0001240079365079365
221251,slow_5_250_pm05,2.5,0.1,0.06173147538565045,-0.01796685566414189,-0.020661756132228266,6.3763094989211275,0.28828542214190567,0.09354678896616672,0.0
221251,slow_5_250_pm05,2.5,0.2,0.07779579592878463,-0.013291000944259022,-0.01119810071425895,7.192708509075807,0.28106429817945566,0.09380734799183328,0.0
221251,slow_5_250_pm05,2.5,0.3,0.09832731213641713,-0.009231998635360504,-0.009502602653271568,8.55015886974209,0.27399524996974567,0.09420047434699144,2.48015873015873e-05
221251,slow_5_250_pm05,2.5,0.4,0.11803592680288157,-0.007050551122871153,-0.013114386804048417,11.551213338470237,0.27135484170274576,0.09765024343237877,0.0003968253968253968
221251,slow_5_250_pm05,3.0,0.1,0.05177858531735638,-0.020719301394256637,-0.031118534408183667,7.44818117501756,0.236551700036487,0.09296766822138502,0.0
221251,slow_5_250_pm05,3.0,0.2,0.06481823235313411,-0.016304367328130766,-0.022355002613230965,8.126700552241182,0.23734676015677206,0.0930778280147769,2.48015873015873e-05
221251,slow_5_250_pm05,3.0,0.3,0.08287760805938643,-0.0117954645502507,-0.019409230951513125,9.434662931370275,0.23975967929960054,0.09414902683539855,0.00017361111111111112
221251,slow_5_250_pm05,3.0,0.4,0.10165996139920602,-0.008217807032693572,-0.02083993578212332,12.657105121589078,0.2454133636313078,0.09750408229150431,0.0008680555555555555
221251,slow_5_250_pm05,4.0,0.1,0.040112126830623165,-0.024597209787505386,-0.041079194698837085,9.661995176738895,0.16617837452862244,0.09033570498779095,0.0002232142857142857
221251,slow_5_250_pm05,4.0,0.2,0.048821731547305916,-0.020946192847509756,-0.034502276369200544,10.549610315100248,0.17354782538216362,0.09120105538351328,0.0007192460317460318
