seed,structural_scenario_id,variant,acceptance_rate,distance,max_abs_return_acf,mean_log_variance_acf,rough_hurst,leverage,leverage_rank,zumbach,zumbach_rank,excess_kurtosis,absolute_return_tail_ratio,hill_tail_index,hill_threshold_instability,taylor_gap,taylor_fraction,mean_volatility,q995_volatility,q_forward_mean_max_error,p_cap_exceedance_fraction,q_cap_exceedance_fraction
360007,0,M2,0.875,0.0004068416539131977,0.08158737598261363,0.2453530230102825,0.08085207212467177,-0.0683341909350665,-0.02430113399349402,0.16135781943775893,0.050182721091544924,9.612606796648556,3.736264831307598,2.821965107477101,0.5040248756006533,0.03756856592411177,0.9077473958333333,0.1482703085499412,0.603397272032987,2.0816681711721685e-17,0.0001304666832010582,0.00019204006834215166
360007,0,M3,0.875,0.0004068416539131977,0.08158737598261363,0.2453530230102825,0.08085207212467177,-0.0683341909350665,-0.02430113399349402,0.16135781943775893,0.050182721091544924,9.612606796648556,3.736264831307598,2.821965107477101,0.5040248756006533,0.03756856592411177,0.9077473958333333,0.1482703085499412,0.603397272032987,2.0816681711721685e-17,0.0001304666832010582,0.00019204006834215166
360007,0,M2+O,0.90625,5.129041193567915e-05,0.08125875975392816,0.25522151391784803,0.08343230299212931,-0.06670756251640445,-0.022907408284131306,0.1538870537805569,0.04831617429513571,9.917039694786695,3.7306929530469866,2.806703692541386,0.4962247790213514,0.03971463516916656,0.9176432291666667,0.14769547287672946,0.6048376589370676,2.1033522146218786e-17,0.00014639825837742504,0.00021787505511463844
360007,0,M4,0.90625,5.129041193567915e-05,0.08125875975392816,0.25522151391784803,0.08343230299212931,-0.06670756251640445,-0.022907408284131306,0.1538870537805569,0.04831617429513571,9.917039694786695,3.7306929530469866,2.806703692541386,0.4962247790213514,0.03971463516916656,0.9176432291666667,0.14769547287672946,0.6048376589370676,2.1033522146218786e-17,0.00014639825837742504,0.00021787505511463844
360007,1,M2,0.875,0.00041962055817687093,0.0812016682845461,0.2445102904209977,0.08087187949505652,-0.06769508281996318,-0.024096349802953644,0.16358059337085265,0.053430863117660675,9.591805350099554,3.71496416900725,2.8358957164619305,0.5148400410891139,0.03733104731567794,0.9051432291666666,0.14854774808228047,0.6032634221973465,2.0816681711721685e-17,0.00012745260141093474,0.0001868730709876543
360007,1,M3,0.875,0.00041962055817687093,0.0812016682845461,0.2445102904209977,0.08087187949505652,-0.06769508281996318,-0.024096349802953644,0.16358059337085265,0.053430863117660675,9.591805350099554,3.71496416900725,2.8358957164619305,0.5148400410891139,0.03733104731567794,0.9051432291666666,0.14854774808228047,0.6032634221973465,2.0816681711721685e-17,0.00012745260141093474,0.0001868730709876543
360007,1,M2+O,0.90625,5.44055156110034e-05,0.08076181787603959,0.25431577099809144,0.08347589088843102,-0.0660834295335444,-0.022767279730018585,0.15588080467743237,0.05120393507287455,9.87938579461165,3.718839165434429,2.8099353660952553,0.4924433950387773,0.03949661016111551,0.9166015624999999,0.1479691535637695,0.6045666613466748,2.0816681711721685e-17,0.00014252301036155203,0.00021055514219576717
360007,1,M4,0.90625,5.44055156110034e-05,0.08076181787603959,0.25431577099809144,0.08347589088843102,-0.0660834295335444,-0.022767279730018585,0.15588080467743237,0.05120393507287455,9.87938579461165,3.718839165434429,2.8099353660952553,0.4924433950387773,0.03949661016111551,0.9166015624999999,0.1479691535637695,0.6045666613466748,2.0816681711721685e-17,0.00014252301036155203,0.00021055514219576717
360007,2,M2,0.78125,0.0005505560605174581,0.08034617362912014,0.24466189216095846,0.07979510005908241,-0.06700837035261895,-0.02435734885673528,0.1554839347574463,0.04797783111269599,9.52500869912297,3.7336858617681776,2.837756424543435,0.5093273717615752,0.03735552637563651,0.9109375,0.14900100183058324,0.6018789726381578,2.0816681711721685e-17,0.00012314677028218694,0.0001851507385361552
360007,2,M3,0.78125,0.0005505560605174581,0.08034617362912014,0.24466189216095846,0.07979510005908241,-0.06700837035261895,-0.02435734885673528,0.1554839347574463,0.04797783111269599,9.52500869912297,3.7336858617681776,2.837756424543435,0.5093273717615752,0.03735552637563651,0.9109375,0.14900100183058324,0.6018789726381578,2.0816681711721685e-17,0.00012314677028218694,0.0001851507385361552
360007,2,M2+O,0.84375,9.407585357658091e-05,0.08025562687144454,0.2546819040354508,0.08239244834440093,-0.0652799365752917,-0.02292756485203796,0.14789339435517057,0.04644850049920358,9.875578306226506,3.7264082075863305,2.8160353882344014,0.4946522379436038,0.039476839341218546,0.9182942708333333,0.14838642976958,0.605269246284192,2.0816681711721685e-17,0.00014080067791005292,0.00020667989417989417
360007,2,M4,0.84375,9.407585357658091e-05,0.08025562687144454,0.2546819040354508,0.08239244834440093,-0.0652799365752917,-0.02292756485203796,0.14789339435517057,0.04644850049920358,9.875578306226506,3.7264082075863305,2.8160353882344014,0.4946522379436038,0.039476839341218546,0.9182942708333333,0.14838642976958,0.605269246284192,2.0816681711721685e-17,0.00014080067791005292,0.00020667989417989417
360007,3,M2,0.78125,0.0006852263583104902,0.07957332889651272,0.2441357533865829,0.07900430486009692,-0.0657077322711113,-0.024424559920704383,0.15001214802873786,0.04556060440818587,9.495898796385376,3.7264901332696754,2.8599741381637456,0.5143974411235062,0.03710518964590671,0.9106770833333333,0.14961128772715004,0.6012817824128053,2.1033522146218786e-17,0.00012142443783068782,0.0001743861607142857
360007,3,M3,0.78125,0.0006852263583104902,0.07957332889651272,0.2441357533865829,0.07900430486009692,-0.0657077322711113,-0.024424559920704383,0.15001214802873786,0.04556060440818587,9.495898796385376,3.7264901332696754,2.8599741381637456,0.5143974411235062,0.03710518964590671,0.9106770833333333,0.14961128772715004,0.6012817824128053,2.1033522146218786e-17,0.00012142443783068782,0.0001743861607142857
360007,3,M2+O,0.84375,0.00014224089359704702,0.0796457580704596,0.25420525907788305,0.08161270833076964,-0.06394329312324495,-0.0229821303528882,0.14247121787610328,0.04439160860331959,9.873892200632383,3.718638107369358,2.827421476645399,0.4938595141087051,0.03920844598550891,0.9160807291666666,0.14896871176858634,0.605452168021911,2.0816681711721685e-17,0.00013606426366843033,0.0001997905643738977
360007,3,M4,0.84375,0.00014224089359704702,0.0796457580704596,0.25420525907788305,0.08161270833076964,-0.06394329312324495,-0.0229821303528882,0.14247121787610328,0.04439160860331959,9.873892200632383,3.718638107369358,2.827421476645399,0.4938595141087051,0.03920844598550891,0.9160807291666666,0.14896871176858634,0.605452168021911,2.0816681711721685e-17,0.00013606426366843033,0.0001997905643738977
390001,0,M2,0.71875,0.0014034234654226553,0.07762369154054574,0.19114352442445748,0.07628663307113433,-0.04698170719961175,-0.013566154769487995,0.1998841591028711,0.058769093282376464,8.464731842826668,3.6480806389683798,2.865490175933904,0.40701261520614535,0.024918004562511198,0.8294270833333333,0.15380893237738186,0.5900077469546743,2.0816681711721685e-17,6.329571759259259e-05,9.903411596119929e-05
390001,0,M3,0.71875,0.0014034234654226553,0.07762369154054574,0.19114352442445748,0.07628663307113433,-0.04698170719961175,-0.013566154769487995,0.1998841591028711,0.058769093282376464,8.464731842826668,3.6480806389683798,2.865490175933904,0.40701261520614535,0.024918004562511198,0.8294270833333333,0.15380893237738186,0.5900077469546743,2.0816681711721685e-17,6.329571759259259e-05,9.903411596119929e-05
390001,0,M2+O,0.71875,0.0007061008664502355,0.076579830946686,0.19836176216062718,0.07793642489536617,-0.048329968121434294,-0.01312740475603285,0.19605558973874243,0.05314034472015325,8.52190702981455,3.639845885446484,2.8815200911102865,0.4045974167215023,0.02681962331001693,0.85234375,0.15309136799623646,0.5893732029461712,2.0816681711721685e-17,5.9420469576719573e-05,9.128361992945326e-05
390001,0,M4,0.71875,0.0007061008664502355,0.076579830946686,0.19836176216062718,0.07793642489536617,-0.048329968121434294,-0.01312740475603285,0.19605558973874243,0.05314034472015325,8.52190702981455,3.639845885446484,2.8815200911102865,0.4045974167215023,0.02681962331001693,0.85234375,0.15309136799623646,0.5893732029461712,2.0816681711721685e-17,5.9420469576719573e-05,9.128361992945326e-05
390001,1,M2,0.71875,0.0014648194872375485,0.07697053321162062,0.19202773730677997,0.07612158172472938,-0.04609796926840794,-0.013086473855569249,0.20078388161533905,0.06080596292695002,8.435794854192228,3.639095318489396,2.8871088022572455,0.41972556707433156,0.024930663491590736,0.8294921875000001,0.15401664365087936,0.5903009287016159,2.0599841277224584e-17,6.200396825396825e-05,9.515886794532627e-05
390001,1,M3,0.71875,0.0014648194872375485,0.07697053321162062,0.19202773730677997,0.07612158172472938,-0.04609796926840794,-0.013086473855569249,0.20078388161533905,0.06080596292695002,8.435794854192228,3.639095318489396,2.8871088022572455,0.41972556707433156,0.024930663491590736,0.8294921875000001,0.15401664365087936,0.5903009287016159,2.0599841277224584e-17,6.200396825396825e-05,9.515886794532627e-05
390001,1,M2+O,0.71875,0.0007418113861511958,0.07603841912385588,0.19919905356439638,0.0777941464210494,-0.04740914878287272,-0.012674061735432687,0.19730100506877898,0.05503189781136461,8.490886101938386,3.6337551266547115,2.885717312474525,0.4060292364925148,0.026846586794227034,0.8533854166666667,0.15330778039170379,0.5897931762310408,2.0816681711721685e-17,5.4684055335097e-05,8.697778880070546e-05
390001,1,M4,0.71875,0.0007418113861511958,0.07603841912385588,0.19919905356439638,0.0777941464210494,-0.04740914878287272,-0.012674061735432687,0.19730100506877898,0.05503189781136461,8.490886101938386,3.6337551266547115,2.885717312474525,0.4060292364925148,0.026846586794227034,0.8533854166666667,0.15330778039170379,0.5897931762310408,2.0816681711721685e-17,5.4684055335097e-05,8.697778880070546e-05
390001,2,M2,0.71875,0.0014801459631424351,0.07828528600635559,0.19187874603283794,0.07613385950993193,-0.04656418215474429,-0.013323403613415587,0.19470232539966342,0.05739768851934529,8.358630851917074,3.6456721140820925,2.8751886625724516,0.406582568246948,0.024751832663853002,0.8311848958333333,0.15415051845846692,0.5904460417621222,2.0816681711721685e-17,6.200396825396825e-05,9.47282848324515e-05
390001,2,M3,0.71875,0.0014801459631424351,0.07828528600635559,0.19187874603283794,0.07613385950993193,-0.04656418215474429,-0.013323403613415587,0.19470232539966342,0.05739768851934529,8.358630851917074,3.6456721140820925,2.8751886625724516,0.406582568246948,0.024751832663853002,0.8311848958333333,0.15415051845846692,0.5904460417621222,2.0816681711721685e-17,6.200396825396825e-05,9.47282848324515e-05
390001,2,M2+O,0.71875,0.0007370487951504326,0.07711069962519942,0.19942640219588212,0.077898930081748,-0.04786790552625518,-0.01282812798228413,0.19058083908138015,0.05196705303163818,8.409718836359826,3.634724646327385,2.8851548886831075,0.4053958978077531,0.02664191355976132,0.8524739583333333,0.15343479254544107,0.5897947967711825,2.0816681711721685e-17,5.6836970899470896e-05,9.04224537037037e-05
