candidate_id,scenario_id,seed_count,seed_pass_fraction,mean_distance,worst_seed_distance,worst_seed_gate_margin,mean_max_abs_return_acf,sd_max_abs_return_acf,mean_mean_log_variance_acf,sd_mean_log_variance_acf,mean_rough_hurst,sd_rough_hurst,mean_leverage_rank,sd_leverage_rank,mean_zumbach_rank,sd_zumbach_rank,mean_excess_kurtosis,sd_excess_kurtosis,mean_taylor_gap,sd_taylor_gap,mean_ito_zumbach,sd_ito_zumbach,mean_ito_zumbach_rank,sd_ito_zumbach_rank,mean_p_cap_exceedance_fraction,sd_p_cap_exceedance_fraction
36,2,4,0.5,7.323490433979138e-05,0.0002733684482470839,-0.9672306715637086,0.09027415455398893,0.0031714079511244177,0.27026621030654496,0.020405635802999745,0.1314666665969897,0.004192785850131773,-0.03048085317967905,0.012374324739260447,0.015152203886171016,0.007810135230031513,5.467131983283356,0.7857442727017925,0.031561438984543375,0.008064173905706603,0.14289337913797087,0.028988423018866543,0.010557502306038656,0.007540314724652707,9.349035838293651e-05,5.3868619138081156e-05
46,5,4,0.5,1.961748759175243e-05,7.830796544063345e-05,-0.9951079821365623,0.09442122297164916,0.003009728652565761,0.28472405608350426,0.025874066275784365,0.15469165768145968,0.003353686007808345,-0.01828475067391753,0.01322888306866071,0.026460480583689806,0.014623991354058468,6.8784172330975455,1.16010884530734,0.04403409034510009,0.009540384790784041,0.17274386669859126,0.02746566093723018,0.023189966205939033,0.014764727500405334,0.0007111080109126984,0.0004642729344513391
39,1,4,0.5,6.57742648117755e-05,0.00019095369844939424,-1.0056570150624489,0.08425122822420493,0.003956483597888063,0.23596161580651676,0.014985168623176157,0.09757766040367652,0.0037781563148219437,-0.023041479029517805,0.013401683757226368,0.020981117982407704,0.013787442980192726,4.595223440562054,0.5801450474884539,0.02149620551641688,0.006317067886662559,0.11210042916021687,0.02273889951012485,0.017162508163167667,0.014382104636693857,2.7611142113095235e-05,1.3916313648633357e-05
39,6,4,0.5,3.940197710350012e-05,9.132772296963681e-05,-1.1314959850186088,0.08371536999656062,0.004267969177717753,0.2354013030527239,0.01567168363690711,0.0974635878853484,0.0038401479914743947,-0.02261776200077434,0.013542029311748981,0.024639533963450193,0.014997686430135462,4.520682377168923,0.5483763588189446,0.021028579905521975,0.0065687018162092605,0.11418598133825958,0.020638294150719366,0.020938454655263956,0.015570936922558705,2.4220300099206344e-05,1.1571795988323179e-05
39,7,4,0.5,7.33150415104071e-05,0.0002013518053310749,-1.135087163667415,0.0840037896718612,0.004471682693773895,0.23554101440704667,0.015178906123637991,0.0976202105597178,0.004065155481923266,-0.02271244777063585,0.01360309662327296,0.021409453926745883,0.015074493563484644,4.526702499211961,0.5321422712797097,0.021108671834606685,0.006395773413434512,0.11002116002977443,0.021764274861262645,0.017697899796837693,0.01574546137477669,2.373589409722222e-05,1.0889263044141248e-05
11,5,4,0.5,0.00010629731670308254,0.0004246548911705954,-1.2055186441148764,0.08723364243137462,0.003071076704064621,0.2772910602510923,0.020286459157800103,0.11417669122024177,0.0016297829230710566,-0.026131772592528274,0.012734441942042788,0.017380004136211442,0.011334039115145016,5.04668316755405,0.8715043360294482,0.028228205026968115,0.008897083284766438,0.12700697259535726,0.022704645939651213,0.013115869950512477,0.011750225703613634,1.0172526041666666e-05,7.483510965825781e-06
46,2,4,0.5,0.00014035665270303247,0.0004329284548883598,-1.250865371361354,0.09381614202013883,0.0035417589447071965,0.28576552835944624,0.025025140176123905,0.15644578417010066,0.006669537028975588,-0.017334021020402282,0.012842902805920842,0.02933583833667156,0.010524537288308057,6.6377455692996925,0.8196226295869493,0.043546197471285276,0.007389495897615663,0.17316548154298927,0.02913357661136231,0.02621540980978081,0.010087088091407502,0.0007154676649305556,0.0004074462098830483
43,4,4,0.5,0.00013035848452629155,0.0005211668308812432,-1.2541994890961516,0.09566587482350225,0.0029575820029971223,0.285003629729416,0.023499233092612464,0.15174350591224456,0.006269800011813597,-0.01823052027835202,0.011916464864108214,0.012773372005009768,0.00700357070815143,7.440899198403436,1.032682809473269,0.048269316937367676,0.007001605263520134,0.15641076347760424,0.03964579968245836,0.00887189169437496,0.0064316231130350995,0.002243284195188492,0.0009680513494030515
46,3,4,0.5,0.0008183171519317371,0.0029620071360073126,-1.2707677145721956,0.09428715080690145,0.003689064541738425,0.2875071196312387,0.022837451042028004,0.1574714259569782,0.0065505699064977805,-0.016373153613055757,0.011848885245949955,0.021997538872676723,0.010728408524442819,6.7892983806442375,0.7981043495959772,0.04521098455750293,0.005343545850662562,0.16296533977786845,0.036475106439352936,0.018492981727343864,0.010129348386585085,0.0007619706411210317,0.00043293757633958016
58,0,4,0.5,0.0011207637375721684,0.003781821679147476,-1.2863499451407978,0.0927998154283775,0.0034757800321509776,0.29688182652779266,0.020899574718943173,0.16004042985534794,0.0045247558663281,-0.02942720049566251,0.012479322547392415,0.019011514101388093,0.013391784200224096,5.811235421355715,0.9406436205157341,0.037601669523928204,0.007459210770808791,0.1667902869608346,0.03443141073602093,0.014158201484155603,0.013279410435361964,5.861312624007937e-05,5.5516112022168616e-05
46,4,4,0.5,0.0004541644633557147,0.001682868707404537,-1.302957952073836,0.09413524061657084,0.004207882922778614,0.28670568602166624,0.023577159349270096,0.15684443386510577,0.006733492507613109,-0.0166867220027998,0.01245914963712444,0.025579891237538937,0.009465753573605594,6.778383254471955,0.7992907753285806,0.044816218049213194,0.006138809070257851,0.1688800623955127,0.03383190709057374,0.022011835156136715,0.008815434314475146,0.0007571265811011905,0.00043797839516776787
3,5,4,0.5,3.610975211988921e-05,0.0001222618615153578,-1.3091734955172036,0.08951636684925131,0.0033026537410331645,0.2638603376342239,0.02151547640882817,0.11955317010117002,0.0015023607588136908,-0.01996619867944858,0.013284913744829763,0.02817141946072737,0.01144590160616494,5.59083207276376,1.0238062948190536,0.032154891105082094,0.009129338353932807,0.14530061735795285,0.022207601915161496,0.024428802141023852,0.011862998189654042,8.573986235119047e-05,6.184987695777655e-05
37,5,4,0.5,0.0001625061875550837,0.0005021830418920178,-1.3109522932261712,0.09067077960367315,0.0037012001093659048,0.23736568785519452,0.02034098470981418,0.11531525085510125,0.0017075267546913097,-0.027164125580803715,0.012119933643768857,0.014613257795728663,0.011563311484921658,6.044176236485691,0.970099001583281,0.03213441751828701,0.008716751696342692,0.1378301099772327,0.025561217591396953,0.010350351520921014,0.011670922300761192,0.00025189112103174606,0.0001289066172067204
0,5,4,0.5,3.161318403243038e-05,0.00012488546969077432,-1.3231456646901356,0.08580454081503179,0.0031014559689894806,0.25866498261357046,0.022851980347789014,0.1406393404315227,0.0030022157808554995,-0.015794873650560617,0.013511314013170482,0.06850605927620804,0.016849027069055906,4.799684594739451,0.5534978266465145,0.02438999780888443,0.007042925727332427,0.20191509061025617,0.025636913033124736,0.0654566129192635,0.01672753223064588,6.29727802579365e-05,5.210011183868409e-05
36,5,4,0.5,0.00015237547758923932,0.0005845919043051159,-1.414432622823789,0.09098745215158772,0.003265270562962518,0.2707387284546266,0.02123439918856883,0.13064601541761278,0.0015304175559416168,-0.031148332930240805,0.012175807228090665,0.012998832081495352,0.008949067530501257,5.674444939737064,1.016939576772282,0.03240898024875031,0.008870671935139752,0.14303842410972759,0.027451697962195813,0.00840582895022695,0.008942890183648964,9.68812003968254e-05,7.000518717364847e-05
41,0,4,0.5,3.9451109849782576e-05,0.00015701589142171705,-1.4836228276920067,0.08777316221393569,0.005024507788341444,0.2122191951796682,0.018263325213263498,0.11880484550598636,0.003681953051578212,-0.01497199862729177,0.012995042273910212,0.051656950988998265,0.00809920290057184,6.036144834223167,0.7569061533906071,0.028987452847549437,0.004903550398822366,0.18155621032756586,0.023919500403724623,0.04839734612434901,0.008090520443363683,0.00069366939484127,0.0003268138591016179
54,0,4,0.5,4.9342663667512205e-05,0.00017163570816820009,-1.5426660468618163,0.08707070986512683,0.003647207356833101,0.31610929297288415,0.017512938329929915,0.1575355548478823,0.004316049082816174,-0.015501302471507597,0.01336153644154111,0.05754571838068577,0.014950163765479273,4.4662748813970525,0.6224002606054813,0.02797313719084628,0.006546106119395171,0.19382655414423716,0.03025287787452881,0.05390574972130183,0.014752717964308446,3.875248015873016e-06,4.185746255482093e-06
61,0,4,0.5,4.763475996456537e-05,0.00018870728464800675,-1.6264699174209036,0.0903617716541826,0.0047144284897019315,0.2386526619734193,0.020296024573027573,0.1308790971919091,0.003993323744094182,-0.014555417336190639,0.013113689955250824,0.04304107241982376,0.008871090884749437,6.521438431354693,0.8615840729657492,0.03501506754057909,0.005683322729454068,0.18109417835446562,0.027419177047754623,0.039746359776686946,0.008736653002080904,0.0012395949590773812,0.0005703516757315754
50,0,4,0.5,4.844121193694951e-05,0.00019349249762293038,-1.6469627158733458,0.09099093552689698,0.004807884328294629,0.2530470234494259,0.02079959580213077,0.1371974494627244,0.0040256731867684935,-0.014912144846881548,0.013334865990552693,0.04269260110293277,0.011029111507867097,6.173122737346706,0.8137998458416353,0.03571892984698573,0.006187558067554497,0.18046417478399548,0.02747942471119823,0.03942943219509545,0.010794772268211138,0.0003492567274305555,0.00022435407486866497
54,5,4,0.5,9.801238815668776e-05,0.0003850624565866045,-1.6659899459801257,0.08586567422061815,0.002351621537181028,0.3180335929579068,0.02158454834393457,0.15756237786675537,0.00288131496602931,-0.014346351282858964,0.013364435459220737,0.06829098838893413,0.017456561449580237,4.361346185052199,0.5844324273592656,0.026506332989332686,0.008069701225798979,0.19848914442631777,0.030213682860484863,0.06531656888699454,0.01749587854619599,2.4220300099206348e-06,3.66786304989787e-06
13,0,4,0.5,5.0088045474829406e-05,0.00019895781422099514,-1.6700604947503768,0.09064950083102205,0.004298673476350113,0.23400670745937413,0.01990906993559001,0.12620697455525076,0.0036053689101416533,-0.014254800824418967,0.012900641200990742,0.03176576440079082,0.005139670543334434,7.353673968346094,1.1511642720797544,0.03897181539939272,0.0059646727514466365,0.168382414928017,0.03208153840789601,0.028258154245021587,0.004873578696622709,0.0034058585999503965,0.001169203038048399
41,5,4,0.5,5.807531000737409e-05,0.00022761103516681527,-1.7862751616557033,0.08702792196954108,0.003469348337183746,0.21042597581336253,0.02136982136353339,0.11841166540923445,0.003484001083088329,-0.013859435062580234,0.013122095985940304,0.05577466061519426,0.015804034503100927,5.763529559854858,0.7310766563190462,0.02689011499691142,0.0070644841674052695,0.18466815949990878,0.016109381149561338,0.053115506166261046,0.015785534958998388,0.000621977306547619,0.0003087861881611569
50,5,4,0.5,5.8939627855396254e-05,0.00023524204660315234,-1.8159721211596522,0.08984368721718707,0.002950607708482716,0.25174047148616685,0.024138606169354128,0.13681586359542805,0.0032773827220255384,-0.014491633720593502,0.013510012303184339,0.0466092394192237,0.014364867061050312,6.025826902374819,0.8121805500030975,0.03369541073175927,0.008110369265882196,0.18252690805409358,0.021537883946843292,0.04380018430234278,0.014555219106758492,0.0003148639012896825,0.00021702253882367872
